Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility
2019-12-31,143.6699981689453,144.77000427246094,143.25999450683594,144.6300048828125,144.6300048828125,5662900,,,,,,,,,,,,,,,,,,,0,,,,,
2020-01-02,145.2899932861328,148.1999969482422,145.10000610351562,148.1999969482422,148.1999969482422,9502100,,,,144.6300048828125,144.6300048828125,0.0,,,,,,,,,,,,,0,393.30315662518694,,,,
2020-01-03,146.39999389648438,147.89999389648438,146.0500030517578,146.5,146.5,7320200,,,,145.17923443134015,144.894448739511,0.2847856918291427,0.0,0.2847856918291427,,,,,,,,,,0.02468361989147616,7320200,217.58297036945407,,,,
2020-01-06,145.5399932861328,146.02999877929688,144.30999755859375,145.64999389648438,145.64999389648438,8262500,,,,145.3824291342109,145.0133784625102,0.3690506717007054,0.056957138365828545,0.3120935333348768,,,,,,,,,,-0.011470964799249583,-942300,200.26856866838958,,,,
2020-01-07,145.99000549316406,146.8699951171875,145.4199981689453,145.6999969482422,145.6999969482422,6906500,,,,145.42359294379142,145.0605351613231,0.3630577824683314,0.11937584503280392,0.24368193743552752,,,,,,,,,,-0.0058020894437926795,-7848800,179.17944591450768,,,,
2020-01-08,145.49000549316406,146.1300048828125,144.82000732421875,145.39999389648438,145.39999389648438,6984200,146.13599853515626,,,145.46611663678385,145.10790270109487,0.35821393568897975,0.16811223251990942,0.19010170316907032,,,,,,,,,,0.0003433096728679974,-864600,173.283683799346,,,,
2020-01-09,146.47000122070312,146.6300048828125,144.61000061035156,144.8300018310547,144.8300018310547,6664200,146.2899963378906,,,145.45594390750702,145.12953908593855,0.32640482156847384,0.2061325731537235,0.12027224841475034,,,,,,,,,,-0.0020590463832637074,-7528800,167.7935272034806,0.5323853886997743,,,
2020-01-10,145.3000030517578,145.5,144.25999450683594,144.6199951171875,144.6199951171875,5152500,145.61599731445312,,,145.35964512651435,145.10735114113234,0.25229398538201053,0.23018702283667358,0.02210696254533695,,,,,,,,,,-0.003920165676454479,-12681300,160.5218665245262,-2.2739508681396625,,,
2020-01-13,144.75,144.75,143.36000061035156,143.8800048828125,143.8800048828125,9921300,145.23999633789063,,,145.24585281738715,145.0712506949142,0.17460212247294749,0.23460841534574098,-0.06000629287279349,,,,,,,,,,-0.0014500221722855144,-22602600,171.15665018758278,-1.2832797834897658,,,
2020-01-14,143.41000366210938,146.72000122070312,142.2899932861328,145.1999969482422,145.1999969482422,14839100,144.88599853515626,,,145.03572236591413,144.98301026438816,0.0527121015259695,0.22260715677118229,-0.16989505524521278,,,,,,,,,,-0.0051167906192735035,-37441700,178.03470927497824,-1.2152345264976994,,,
2020-01-15,145.7100067138672,145.7100067138672,143.92999267578125,144.32000732421875,144.32000732421875,6818200,144.78599853515624,,,145.06099537857997,144.99908335208104,0.06191202649893057,0.18862814572213973,-0.12671611922320916,,,,,,,,,,0.009174256468122755,-30623500,157.62146081299326,-0.3431709062956423,,,
2020-01-16,145.08999633789062,145.42999267578125,144.44000244140625,145.1199951171875,145.1199951171875,6948400,144.57000122070312,,,144.94699721637056,144.94878142409124,-0.0017842077206751128,0.1632849218774979,-0.16506912959817302,,,,,,,,,,-0.006060534728090317,-37571900,156.86785315998213,-0.7427693381022449,,,
2020-01-17,145.5399932861328,145.63999938964844,144.00999450683594,144.3300018310547,144.3300018310547,10355300,144.62799987792968,,,144.9736122780347,144.96146391987614,0.012148358158555084,0.13027109595786332,-0.11812273779930824,,,,,,,,,,0.005543152386152217,-27216600,161.12760186067732,0.20023011977248206,,,
2020-01-21,144.24000549316406,144.58999633789062,143.00999450683594,143.55999755859375,143.55999755859375,9250200,144.57000122070312,,,144.8745952861916,144.9146889503338,-0.04009366414220494,0.10664654839800168,-0.14674021254020664,,142.2899932861328,148.1999969482422,,,,,,1.954286847795759,-0.005443724591465693,-36466800,157.8945054853029,-0.20052087949375963,,,
2020-01-22,144.4499969482422,144.7899932861328,143.5399932861328,144.00999450683594,144.00999450683594,7550000,144.50599975585936,,,144.6723494819458,144.81434143983455,-0.14199195788876295,0.07729850588996036,-0.2192904637787233,45.73700809995209,142.2899932861328,148.1999969482422,21.489060668494623,,,,,1.9357147216796875,-0.0053350257236348675,-44016800,154.63690783849347,-0.2224126448142627,,,
2020-01-23,143.60000610351562,143.61000061035156,140.64999389648438,142.1999969482422,142.1999969482422,11082000,144.26799926757812,,,144.57044871654426,144.75476018553834,-0.1843114689940819,0.033440413134215696,-0.2177518821282976,47.615336310763944,140.64999389648438,147.89999389648438,29.103217511192355,,,,,1.92071533203125,0.0031345566724361174,-32934800,157.98028213109293,-0.8195609272846127,,,
2020-01-24,141.39999389648438,142.25,139.1999969482422,140.0800018310547,140.0800018310547,13076300,143.8439971923828,,,144.20576382911318,144.56551846425714,-0.35975463514395756,-0.010109963291443827,-0.34964467185251374,23.30951288449164,139.1999969482422,146.8699951171875,21.379352438038794,23.990543539241923,,,,1.985001700265067,-0.012568555153356642,-46011100,158.58823052131964,-1.4689649864096155,,,
2020-01-27,135.86000061035156,137.72999572753906,135.0,135.89999389648438,135.89999389648438,12831800,142.83599853515625,,,143.57103121402724,144.2332579729088,-0.6622267588815589,-0.08003889766194656,-0.5821878612196123,22.46989126437714,135.0,146.8699951171875,11.473338890425158,20.651969613218768,,,,2.191430228097098,-0.014908545447853472,-58842900,156.33317253893583,-3.4729833625358864,,,
2020-01-28,136.5,138.92999267578125,135.86000061035156,138.3699951171875,138.3699951171875,10390000,141.14999694824218,,,142.39087162671296,143.6159791524329,-1.2251075257199489,-0.19647646990586903,-1.0286310558140799,17.478231482254373,135.0,146.72000122070312,7.582091547630066,13.478260958698007,,,,2.3071441650390625,-0.029840147629435876,-69232900,152.76137608792487,-5.840786965719058,,,
2020-01-29,138.60000610351562,138.67999267578125,135.7899932861328,136.05999755859375,136.05999755859375,9382700,140.11199645996095,,,141.77227524063213,143.22738774241475,-1.4551125017826223,-0.402202681068685,-1.0529098207139373,28.948823773268387,135.0,146.72000122070312,28.754221554469446,15.93655066417489,,,,2.420001438685826,0.01817513856979658,-59850200,150.929233730752,-3.615214913393938,,,
2020-01-30,135.08999633789062,137.85000610351562,134.8300018310547,137.80999755859375,137.80999755859375,11847300,138.5219970703125,143.4279983520508,,140.8934632895493,142.6964699510206,-1.8030066614713007,-0.6127846452114725,-1.1902220162598283,25.952576635923776,134.8300018310547,146.72000122070312,9.044346827552266,15.12688664321726,143.4279983520508,150.0526697830141,136.8033269210875,2.491430010114397,-0.016694353112012283,-71697500,152.13969867521496,-5.520448060196836,,3.3123357154816575,2605927.0451879706
2020-01-31,138.39999389648438,138.6699981689453,137.05999755859375,138.30999755859375,138.30999755859375,12379100,137.6439971923828,143.08699798583984,,140.41908394632534,142.33450903306306,-1.915425086737713,-0.8508290484634382,-1.0645960382742747,32.96112186388689,134.8300018310547,146.72000122070312,25.063043570325824,20.953870650782513,143.08699798583984,150.13945225322226,136.03454371845743,2.517858232770647,0.012861972889911089,-59318400,151.66634376012405,-3.0872007622097963,-4.715485787160634,3.5262271336912105,2562532.021550889
