Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility
2019-12-31,90.88999938964844,91.23999786376952,90.62000274658205,91.20999908447266,83.22601318359375,2540700,,,,,,,,,,,,,,,,,,,0,,,,,
2020-01-02,91.27999877929688,91.77999877929688,90.02999877929688,90.33999633789062,82.43216705322266,3921800,,,,83.22601318359375,83.22601318359375,0.0,,,,,,,,,,,,,0,210.4675107036979,,,,
2020-01-03,90.2300033569336,91.06999969482422,90.1500015258789,90.4000015258789,82.48692321777344,2825400,,,,83.1038830096905,83.16720976652923,-0.06332675683871969,0.0,-0.06332675683871969,,,,,,,,,,-0.009538437563023638,-2825400,118.80748275503015,,,,
2020-01-06,90.4000015258789,91.04000091552734,90.3000030517578,90.83999633789062,82.88839721679688,2410300,,,,83.00896611862635,83.11681817032509,-0.10785205169874246,-0.012665351367743938,-0.09518670033099852,,,,,,,,,,0.0006642572494233168,-415100,104.17632200131654,,,,
2020-01-07,90.88999938964844,90.88999938964844,89.83999633789062,90.2699966430664,82.3682861328125,3980900,,,,82.99041705680642,83.09989809969336,-0.10948104288694083,-0.03170269143394364,-0.07777835145299719,,,,,,,,,,0.0048671229737047295,3565800,110.74175269546949,,,,
2020-01-08,90.45999908447266,90.87000274658205,89.95999908447266,90.4000015258789,82.48692321777344,2583300,82.68035736083985,,,82.8947046069612,83.04570462066515,-0.15100001370394978,-0.047258361724543084,-0.10374165197940668,,,,,,,,,,-0.006274835820796576,982500,96.21519348244576,,,,
2020-01-09,90.27999877929688,90.77999877929688,90.08000183105467,90.62000274658205,82.68766021728516,2377200,82.53253936767578,,,82.83196900862463,83.00431340563614,-0.17234439701151416,-0.06800669212042443,-0.10433770489108973,,,,,,,,,,0.0014403247964835941,3359700,93.36849187396759,-0.888051628989972,,,
2020-01-10,90.87999725341795,91.2300033569336,90.37000274658205,90.44000244140624,82.52342224121094,3225000,82.58363800048828,,,82.80976765611086,82.98085761390644,-0.1710899577955729,-0.08887423309864238,-0.08221572469693052,,,,,,,,,,0.0024335614868522537,6584700,95.5091563173245,0.3099435247135185,,,
2020-01-13,90.5,91.5500030517578,90.5,91.23999786376952,83.2533950805664,2979000,82.59093780517578,,,82.76571451535703,82.94697351222528,-0.18125899686825164,-0.1053173780380285,-0.07594161883022314,,,,,,,,,,-0.0019862452951581178,3605700,92.99475569136118,0.04424825416404765,,,
2020-01-14,91.16000366210938,91.44000244140624,90.5,91.3000030517578,83.3081283569336,3009800,82.66393737792968,,,82.84074229462001,82.96967140617647,-0.12892911155645947,-0.12050570180407313,-0.00842340975238634,,,,,,,,,,0.008845644297467592,6615500,92.01535753031474,0.44034856026335945,,,
2020-01-15,91.54000091552734,92.58000183105467,91.36000061035156,92.48999786376952,84.39396667480469,2357300,82.8519058227539,,,82.91264784266825,82.99474229141774,-0.08209444874948701,-0.12219038375455041,0.04009593500506339,,,,,,,,,,0.0006574299620361046,8972800,89.4023913203613,1.1410243775203277,,,
2020-01-16,92.7699966430664,93.41999816894533,92.66999816894533,93.18000030517578,85.02356719970703,3244200,83.23331451416016,,,83.14054304761231,83.09838854203899,0.0421545055733219,-0.11417119675353773,0.15632570232685963,,,,,,,,,,0.013034002075029472,12217000,91.42299936830194,2.311934283203265,,,
