Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility
2019-12-31,147.42999267578125,148.22999572753906,146.7899932861328,147.67999267578125,139.7496337890625,1952500.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2020-01-02,149.0,150.5500030517578,147.97999572753906,150.52999877929688,142.44659423828125,3311900.0,,,,139.7496337890625,139.7496337890625,0.0,,,,,,,,,,,,,0.0,381.372617378186,,,,
2020-01-03,148.77000427246094,149.9600067138672,147.4499969482422,148.44000244140625,140.46884155273438,3100600.0,,,,140.16455078125,139.94940863715277,0.21514214409722854,0.0,0.21514214409722854,,,,,,,,,,0.019298515324122745,3100600.0,224.17896161942792,,,,
2020-01-06,147.27000427246094,148.55999755859375,146.5399932861328,148.33999633789062,140.3741912841797,2549600.0,,,,140.21136474609375,139.98788514941808,0.22347959667567352,0.04302842881944571,0.1804511678562278,,,,,,,,,,-0.01388416968564754,551000.0,183.8691887205572,,,,
2020-01-07,147.35000610351562,147.57000732421875,145.50999450683594,146.3800048828125,138.51942443847656,2841900.0,,,,140.23641498272235,140.0165004186597,0.21991456406266252,0.07911866239069128,0.14079590167197126,,,,,,,,,,-0.0006738168230649988,-2290900.0,176.98533303640696,,,,
2020-01-08,146.8300018310547,148.57000732421875,146.4600067138672,147.67999267578125,139.7496337890625,2153200.0,140.31173706054688,,,139.9722625912999,139.90560590160908,0.06665668969083072,0.10727784272508553,-0.040621153034254814,,,,,,,,,,-0.013213018922746622,-4444100.0,162.29658906217256,,,,
2020-01-09,147.80999755859375,147.97000122070312,146.50999450683594,147.30999755859375,139.3994903564453,2272500.0,140.31173706054688,,,139.9380120063403,139.89405241179082,0.04395959454947729,0.09915361211823458,-0.05519401756875729,,,,,,,,,,0.008881132415709203,-2171600.0,160.24301962128757,0.0,,,
2020-01-10,147.4499969482422,147.72000122070312,145.8300018310547,146.1300048828125,138.28286743164062,2393700.0,139.7023162841797,,,139.85516252174108,139.85741818546893,-0.0022556637278512426,0.08811480860448312,-0.09037047233233436,,,,,,,,,,-0.0025055051889845137,-4565300.0,158.42010697494896,-2.139120207211709,,,
2020-01-13,146.52999877929688,146.8300018310547,145.5500030517578,146.82000732421875,138.935791015625,3355200.0,139.26512145996094,,,139.61327096941793,139.74078479629645,-0.12751382687852697,0.07004071413801626,-0.19755454101654324,,,,,,,,,,-0.008010236780274238,-7920500.0,162.64578633525346,-1.5561985824971036,,,
2020-01-14,147.4499969482422,147.97999572753906,146.30999755859375,146.67999267578125,138.80332946777344,2742200.0,138.97744140625,,,139.50904328421902,139.68115562735784,-0.17211234313882073,0.030529805934707614,-0.20264214907352834,,,,,,,,,,0.004721652046354441,-5178300.0,155.74753877264607,-1.02468997712174,,,
2020-01-15,146.22000122070312,146.74000549316406,145.1999969482422,145.57000732421875,137.75294494628906,2640500.0,139.0342224121094,,,139.40047192784277,139.6161314673886,-0.2156595395458396,-0.009998623879998059,-0.20566091566584155,,,,,,,,,,-0.0009534011854199775,-7818800.0,153.3723452385999,0.20495683579957458,,,
2020-01-16,146.42999267578125,147.92999267578125,146.24000549316406,147.8699951171875,139.929443359375,3070900.0,138.6348846435547,,,139.14700623837297,139.47811765101088,-0.33111141263790955,-0.05113080701316637,-0.2799806056247432,,,,,,,,,,-0.007567430302370726,-10889700.0,154.21596326184428,-1.4287614132765691,,,
2020-01-17,147.2100067138672,148.27000427246094,146.60000610351562,147.77999877929688,140.82518005371094,3331500.0,138.74087524414062,,,139.2673811800656,139.51154918496377,-0.24416800489817092,-0.10712692813811502,-0.1370410767600559,,,,,,,,,,0.01580001366892425,-7558200.0,154.07939524571756,0.38016853689679664,,,
2020-01-21,147.1999969482422,147.8699951171875,145.69000244140625,145.85000610351562,138.9860076904297,2476700.0,139.24933776855468,,,139.5070425452418,139.60885517524133,-0.10181262999952878,-0.1345351434901262,0.03272251349059743,,145.1999969482422,150.5500030517578,,,,,,8.051618303571429,0.006401345369719369,-5081500.0,149.34516092027923,1.8384870586568347,,,
2020-01-22,146.25,146.55999755859375,142.52000427246094,142.6300048828125,135.91757202148438,3602400.0,139.25938110351564,,,139.42688333680917,139.56271832451455,-0.13583498770537972,-0.12799064079200673,-0.00784434691337299,47.62380929318713,142.52000427246094,150.5500030517578,-116.14919941360684,,,,,8.489760262625557,-0.013059968129135568,-8683900.0,152.48046359169038,0.036143800267440795,,,
