Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility
2019-12-31,141.4499969482422,142.1999969482422,140.55999755859375,142.14999389648438,133.8031463623047,1591300,,,,,,,,,,,,,,,,,,,0,,,,,
2020-01-02,142.3300018310547,142.66000366210938,141.1300048828125,141.67999267578125,133.36074829101562,1795500,,,,133.8031463623047,133.8031463623047,0.0,,,,,,,,,,,,,0,284.2771132802451,,,,
2020-01-03,140.85000610351562,142.6999969482422,140.10000610351562,142.4600067138672,134.09495544433594,1254500,,,,133.7350851205679,133.77037613480178,-0.03529101423387715,0.0,-0.03529101423387715,,,,,,,,,,-0.00330633533901481,-1254500,183.2385413864927,,,,
2020-01-06,142.13999938964844,142.67999267578125,141.25,141.25999450683594,132.9654083251953,1631100,,,,133.79044978576297,133.7944190466191,-0.003969260856138135,-0.0070582028467754306,0.0030889419906372957,,,,,,,,,,0.005505421668136945,376600,180.43913763105155,,,,
2020-01-07,141.0,141.4199981689453,138.16000366210938,138.8699951171875,130.71572875976562,1667200,,,,133.66352033029102,133.73301084503217,-0.06949051474114754,-0.006440414448647971,-0.06305010029249956,,,,,,,,,,-0.00842348703870155,-1290600,168.26118112290044,,,,
2020-01-08,139.00999450683594,139.91000366210938,138.58999633789062,139.4499969482422,131.2616729736328,2644600,132.98799743652344,,,133.21001393482558,133.50950846834576,-0.29949453352017485,-0.019050434507147884,-0.28044409901302697,,,,,,,,,,-0.016919284449739114,-3935200,176.65071953515923,,,,
2020-01-09,139.1999969482422,140.77000427246094,139.1699981689453,140.25,132.01470947265625,1534400,132.47970275878907,,,132.91026917156515,133.34300213540405,-0.4327329638389017,-0.07513925430975328,-0.35759370952914843,,,,,,,,,,0.004176576293053014,-2400800,151.65051898454243,-1.8994122767413968,,,
2020-01-10,140.39999389648438,142.55999755859375,140.1999969482422,142.39999389648438,134.0384521484375,2760400,132.2104949951172,,,132.7724907563484,133.2446100863116,-0.4721193299632205,-0.14665799621558298,-0.3254613337476375,,,,,,,,,,0.005736910721644506,359600,162.98080358677905,-1.0093215849554804,,,
2020-01-13,142.9199981689453,143.85000610351562,142.64999389648438,143.2899932861328,134.87620544433594,1743200,132.1991943359375,,,132.967254047439,133.30341320202464,-0.33615915458562995,-0.2117502629651105,-0.12440889162051946,,,,,,,,,,0.015329675638913631,2102800,148.5459619381213,-0.042136779650814304,,,
2020-01-14,142.9499969482422,143.47999572753906,141.0500030517578,141.9499969482422,133.6149139404297,1667100,132.58135375976562,,,133.26093887773084,133.41991633108475,-0.15897745335391278,-0.2366320412892144,0.07765458793530161,,,,,,,,,,0.006250096763059432,3769900,146.3683983291861,1.437063325874477,,,
2020-01-15,142.16000366210938,144.44000244140625,142.1199951171875,144.0500030517578,135.591552734375,1431600,133.16119079589845,,,133.31539657968452,133.43436059844365,-0.11896401875912943,-0.22110112370215407,0.10213710494302464,,,,,,,,,,-0.009351475301006995,2338300,143.6401424659188,2.217931390637995,,,
2020-01-16,144.39999389648438,145.25,143.77000427246094,145.22999572753906,136.7022705078125,1505500,134.02716674804688,,,133.6655744496369,133.59415260851264,0.07142184112424843,-0.20067370271354915,0.27209554383779755,,,,,,,,,,0.014793549130500239,3843800,143.64876480543182,3.2986626352171866,,,
2020-01-17,145.50999450683594,146.2100067138672,144.4199981689453,145.25,136.72108459472656,2070000,134.9646789550781,,,134.13275845858698,133.82438356401633,0.3083748945706475,-0.14625459394598964,0.4546294885166371,,,,,,,,,,0.008191644324727188,5913800,146.79340684065713,3.550786919034321,,,
2020-01-21,145.32000732421875,148.33999633789062,145.1199951171875,148.2100067138672,139.50733947753906,1650500,135.50120544433594,,,134.53096247953152,134.0389540107356,0.4920084687959161,-0.05532869624266221,0.5473371650385783,,138.16000366210938,148.33999633789062,,,,,,9.010653904506139,0.00013762819625573464,7564300,143.63388483929717,2.001390200565911,,,
2020-01-22,149.00999450683594,149.1999969482422,147.97999572753906,148.69000244140625,139.95913696289062,1920100,136.42743225097655,,,135.29655894076345,134.4440196008692,0.8525393398942356,0.05413873676505346,0.7984006031291822,67.97159389187911,138.16000366210938,149.1999969482422,13.235135410608613,,,,,9.585843767438616,0.020379116294107824,9484400,144.90329354158828,3.433618270877603,,,
2020-01-23,149.1300048828125,150.2100067138672,148.0,149.77999877929688,140.98512268066406,1246800,137.69627685546874,,,136.0138786364753,134.8525468128708,1.1613318236045131,0.21381885739088988,0.9475129662136232,68.85815866059251,138.16000366210938,150.2100067138672,16.29650720024547,,,,,9.685416085379464,0.0032385212637813243,10731200,141.0901189046377,4.748139886008107,,,
2020-01-24,150.0,150.7100067138672,149.25999450683594,149.89999389648438,141.0980682373047,868100,138.77499084472657,,,136.77868541250436,135.3068116919666,1.471873720537758,0.4033214506336146,1.0685522699041434,72.55010095558045,138.16000366210938,150.7100067138672,23.44496517071478,17.658869260522952,,,,9.71296146937779,0.007330609062311311,11599300,139.18984476120997,3.977806756778657,,,
2020-01-27,149.3300018310547,150.41000366210938,148.58999633789062,150.3000030517578,141.47457885742188,1363900,139.654150390625,,,137.44320584708902,135.73579365828795,1.7074121888010723,0.6170319046144432,1.090380284186629,71.50285139215029,138.16000366210938,150.7100067138672,23.410867416353284,21.05077992910451,,,,9.76488276890346,0.0008011168447641381,12963200,141.67851782496464,3.215599648171885,,,
2020-01-28,150.14999389648438,151.77999877929688,149.72999572753906,151.72999572753906,142.82061767578125,1539100,140.60484924316407,,,138.06341707944793,136.16088885822379,1.902528221224145,0.8351079614517691,1.0674202597723759,77.39395017129294,138.58999633789062,151.77999877929688,26.410951309276733,24.422261298781596,,,,9.89708491734096,0.0026684321395809008,14502300,142.55441769260122,3.476782148697688,,,
2020-01-29,151.8000030517578,151.97000122070312,148.91000366210938,149.0500030517578,140.2979736328125,1519400,141.2675048828125,,,138.79529409426843,136.65420210396877,2.141091990299657,1.0485920134062443,1.0924999768934125,91.37724201096152,139.1699981689453,151.97000122070312,32.0744545475579,27.298757757729305,,,,9.893878391810826,0.009514351123928178,16021700,142.35881528729377,2.37498486506198,,,
2020-01-30,148.6300048828125,151.24000549316406,148.5800018310547,151.1300048828125,142.25584411621094,968300,141.33527221679688,136.29518432617186,,139.02647556173676,136.92411110610536,2.1023644556314025,1.267092008784927,0.8352724468464756,77.21093467846505,140.1999969482422,151.97000122070312,8.812306210444877,22.43257068909317,136.29518432617186,143.9027490252991,128.68761962704463,9.996285574776786,-0.017663024316947218,15053400,140.0072123472595,0.24209685574991813,,3.803782349563617,436562.8275457461
2020-01-31,151.05999755859375,151.7899932861328,148.72000122070312,149.83999633789062,141.04159545898438,1293900,141.58941650390625,136.7178192138672,,139.52330149319434,137.3190542920391,2.2042472011552263,1.434146498154222,0.7701007030010043,78.75268500279746,141.0500030517578,151.97000122070312,17.466834508964048,19.45119842232228,136.7178192138672,144.6736611594205,128.76197726831387,9.924061366489955,0.013955087395079335,16347300,141.37239090950175,0.9013159767396806,6.317263819057373,3.9779209727766567,463862.8191893761
2020-02-03,150.67999267578125,150.92999267578125,148.94000244140625,149.19000244140625,140.4297637939453,1225000,141.5781219482422,137.10186157226562,,139.75688518023895,137.59479808218322,2.1620870980557356,1.5881666387544229,0.5739204593013127,70.59807195174494,141.0500030517578,151.97000122070312,-0.07699262072540743,8.73404936622784,137.10186157226562,145.11669775240017,129.08702539213107,9.929550170898438,-0.008535668005559272,15122300,141.06691445539997,-0.040023778515052566,5.759451162652329,4.007418090067278,468496.6115419788
2020-02-04,149.6300048828125,151.86000061035156,148.89999389648438,150.4499969482422,141.61578369140625,1264700,141.36915893554686,137.4186019897461,,139.86040496696302,137.80479554231374,2.055609424649276,1.7029507306146856,0.3526586940345906,66.5544714056732,142.1199951171875,151.97000122070312,-5.679847635655827,3.9033314175276046,137.4186019897461,145.43379222772137,129.40341175177082,10.131439208984375,-0.004337951956995489,13857600,141.23753672412465,-0.7385178820921046,4.724121297940265,4.007595118987632,469732.77834597783
2020-02-05,150.27000427246094,150.75999450683594,149.30999755859375,149.9600067138672,141.15457153320312,1257900,141.12819213867186,137.85112075805665,,140.13046323226197,138.08709096076504,2.043372271496935,1.7734824694216038,0.2698898020753311,73.95711208846237,143.77000427246094,151.97000122070312,-5.118894551763667,-3.6252449360483006,137.85112075805665,145.7877050006754,129.9145365154379,10.011376517159599,0.008445644750931791,15115500,141.20963097975323,-0.8435994774298683,6.50573369056604,3.9682921213093714,476071.7846136894
