Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility
2019-12-31,140.5800018310547,140.72999572753906,140.1300048828125,140.5399932861328,133.8850860595703,89700,,,,,,,,,,,,,,,,,,,0,,,,,
2020-01-02,142.0,142.35000610351562,141.52999877929688,142.24000549316406,135.5045928955078,118100,,,,133.8850860595703,133.8850860595703,0.0,,,,,,,,,,,,,0,312.29191349501593,,,,
2020-01-03,141.22999572753906,141.4199981689453,140.3000030517578,140.75,134.0851287841797,174900,,,,134.13424095740686,134.005049528899,0.12919142850785192,0.0,0.12919142850785192,,,,,,,,,,0.012096245247337878,174900,247.66156720334916,,,,
2020-01-06,139.4600067138672,140.88999938964844,139.4600067138672,140.77000427246094,134.1042022705078,150200,,,,134.12668523844883,134.01098132558647,0.11570391286235804,0.025838285701570388,0.08986562716078765,,,,,,,,,,-0.010475394826083284,24700,187.10876625525538,,,,
2020-01-07,142.1300048828125,142.42999267578125,141.36000061035156,141.50999450683594,134.8091278076172,123500,,,,134.12322632030404,134.01788658076583,0.10533973953820919,0.04381141113372792,0.06152832840448127,,,,,,,,,,0.00014224908087179244,148200,165.61353374015192,,,,
2020-01-08,140.91000366210938,141.5800018310547,140.60000610351562,141.16000366210938,134.47572326660156,117700,134.47762756347657,,,134.22874962604453,134.07649704201407,0.15225258403046382,0.056117076814624176,0.09613550721583965,,,,,,,,,,0.005256550690987627,265900,158.56679579312302,,,,
2020-01-09,141.16000366210938,141.16000366210938,140.11000061035156,140.50999450683594,133.8564910888672,116200,134.59575500488282,,,134.26674557074563,134.10606935494647,0.1606762157991568,0.0753441782577921,0.0853320375413647,,,,,,,,,,-0.0024731599887762856,149700,154.5502764799539,0.4411523526738792,,,
2020-01-10,140.0,140.16000366210938,139.47000122070312,139.72999572753906,133.11343383789062,172000,134.2661346435547,,,134.2036294966105,134.08758207597762,0.11604742063286722,0.09241058576606505,0.023636834866802167,,,,,,,,,,-0.004604787858301651,-22300,160.09533824918512,-1.21627006983559,,,
2020-01-13,140.16000366210938,140.64999389648438,139.72000122070312,140.55999755859375,133.9041290283203,114100,134.07179565429686,,,134.03590708757667,134.01542294723043,0.02048414034624102,0.09713795273942549,-0.07665381239318447,,,,,,,,,,-0.005551148434656428,-136400,148.55628425621845,-0.7246850975197061,,,
2020-01-14,140.4199981689453,140.7100067138672,140.02000427246094,140.3699951171875,133.72312927246094,109400,134.0317810058594,,,134.01563353999876,134.0071789532371,0.008454586761672545,0.0818071902607886,-0.07335260349911606,,,,,,,,,,0.0059400104680089605,-27000,146.58334844252641,-0.14919237339328095,,,
2020-01-15,139.61000061035156,139.82000732421875,139.27999877929688,139.36000061035156,132.76095581054688,138200,133.81458129882813,,,133.97063288345447,133.98613823614255,-0.01550535268808062,0.0671366695609654,-0.08264202224904602,,,,,,,,,,-0.0013517115355052844,-165200,148.38094198227225,-0.8055823465500489,,,
2020-01-16,139.44000244140625,140.10000610351562,139.3699951171875,140.10000610351562,133.46591186523438,104000,133.47162780761718,,,133.78452871839175,133.89538398239472,-0.1108552640029643,0.050608265111156195,-0.16146352911412049,,,,,,,,,,-0.007195265823862318,-269200,143.7279986199368,-1.275150201389974,,,
2020-01-17,139.67999267578125,140.05999755859375,139.47000122070312,140.0399932861328,133.40875244140625,91100,133.3935119628906,,,133.73551074098293,133.86357123297543,-0.1280604919924997,0.018315559288332096,-0.14637605128083178,,,,,,,,,,0.0053099651955916816,-178100,141.89935038102234,-0.2917895280651783,,,
2020-01-21,141.75,142.9600067138672,141.39999389648438,142.3800048828125,135.63795471191406,166200,133.45257568359375,,,133.68524023335576,133.82988095211846,-0.14464071876270168,-0.010959650967834264,-0.1336810677948674,,139.27999877929688,142.9600067138672,,,,,,6.699525015694754,-0.0004282698333177848,-344300,147.83845065488373,0.22185484590178106,,,
2020-01-22,141.92999267578125,142.22999572753906,141.22000122070312,141.55999755859375,134.85678100585938,170800,133.7993408203125,,,133.98565784544164,133.96381234173296,0.02184550370867555,-0.03769586452680775,0.059541368235483304,58.44035996214637,139.27999877929688,142.9600067138672,-98.9683753985728,,,,,7.127528599330357,0.016709565374932067,-173500,146.97741200421387,1.2948261537379935,,,
2020-01-23,142.4499969482422,143.10000610351562,142.10000610351562,143.05999755859375,136.28573608398438,169400,134.02607116699218,,,134.1196767931982,134.0299581687053,0.08971862449291734,-0.025787590879711095,0.11550621537262844,54.35151309738407,139.27999877929688,143.10000610351562,-120.19587598943497,,,,,7.111693246023996,-0.005759256011444891,-342900,145.9463101803333,0.8477603983441107,,,
2020-01-24,143.49000549316406,143.75999450683594,142.24000549316406,142.75999450683594,135.9999542236328,204900,134.73102722167968,,,134.4529166840884,134.19705282909632,0.25586385499207154,-0.002686347805185408,0.25855020279725693,53.55891010159574,139.27999877929688,143.75999450683594,-78.38368990365412,-99.18264709722064,,,,7.223039899553571,0.010596093629603454,-138000,147.42506138046218,2.654982597795885,,,
2020-01-27,141.44000244140625,141.5399932861328,140.67999267578125,141.05999755859375,134.3804473876953,186800,135.2378356933594,,,134.6909224594029,134.33060108054346,0.36032137885945303,0.049023692754265984,0.31129768610518704,59.72902317475183,139.27999877929688,143.75999450683594,-73.21535008395747,-90.59830532568219,,,,7.132694789341518,-0.002096931553977499,-324800,145.23439561285352,1.8986438731690258,,,
2020-01-28,141.6699981689453,142.58999633789062,141.6699981689453,142.5800018310547,135.8284912109375,234500,135.4321746826172,,,134.64315706375558,134.33429339959176,0.30886366416382316,0.11128322997530339,0.19758043418851978,51.207235947144085,139.27999877929688,143.75999450683594,-109.36509071835586,-86.98804356865583,,,,7.124391828264509,-0.011908142507713215,-559300,147.11028790924786,0.7283592181973386,,,
2020-01-29,142.5800018310547,142.5800018310547,141.5500030517578,141.5500030517578,134.84725952148438,116900,135.47028198242188,,,134.82551616332202,134.4449747189507,0.38054144437131754,0.15079931681300734,0.2297421275583102,54.18308781447516,139.27999877929688,143.75999450683594,-77.04265312447846,-86.5410313089306,,,,7.123008728027344,0.010775703246949986,-442400,140.3022354774213,0.140474323302886,,,
2020-01-30,140.5,141.19000244140625,139.72999572753906,141.0800018310547,134.39952087402344,111400,135.46837768554687,134.44666442871093,,134.828861295347,134.47477359321246,0.3540877021345352,0.1967477423246694,0.15733995980986581,51.447675241299024,139.27999877929688,143.75999450683594,-98.94516708049359,-95.11763697444263,134.44666442871093,136.45169863151654,132.44163022590533,7.098613194056919,-0.007224049098280116,-553800,139.80400473700985,-0.0070604416804176395,,1.0025171014028071,39815.10028276101
2020-01-31,140.0500030517578,140.60000610351562,138.50999450683594,138.83999633789062,132.2655792236328,281600,135.09113464355468,134.4723861694336,,134.7628089228357,134.46919931771697,0.2936096051187178,0.22821573428664257,0.06539387083207523,52.14455304737686,138.50999450683594,143.75999450683594,-108.93934284964969,-94.97572101820724,134.4723861694336,136.46021176406245,132.48456057480476,7.091254098074777,-0.003320339241967285,-835400,147.07642788522196,-1.3840151318539884,0.3842360860299543,0.9939127973144292,38549.39790641831
2020-02-03,138.67999267578125,139.8800048828125,138.5500030517578,138.9199981689453,132.341796875,160600,134.3442596435547,134.31043548583983,,134.37861973834293,134.30596819963665,0.07265153870628183,0.24129450845305764,-0.1686429697467758,46.983058651316185,138.50999450683594,143.75999450683594,-118.94124348958333,-108.94191780657553,134.31043548583983,136.46495953961937,132.1559114320603,7.096815926688058,-0.015877598644051916,-996000,140.89460622887123,-2.7458648948214703,-2.390334971429875,1.0772620268897748,48662.63994396306
2020-02-04,140.74000549316406,141.6300048828125,140.52999877929688,140.9499969482422,134.27566528320312,208100,133.93652954101563,134.22326889038087,,134.0652623747517,134.16047402744135,-0.09521165268964182,0.2075659145037025,-0.3027775671933443,44.14290110850641,138.50999450683594,143.75999450683594,-117.4894787016369,-115.12335501362331,134.22326889038087,136.55032669302364,131.8962110877381,7.274125235421317,0.000576247061514934,-787900,142.44772766685787,-1.5170737650647137,-1.3001679790946241,1.163528901321387,48423.60097699207
2020-02-05,142.1999969482422,142.1999969482422,141.4600067138672,141.72000122070312,135.00921630859375,104100,133.62596435546874,134.23184204101562,,134.097632052975,134.16900671305334,-0.07137466007833382,0.14701040106503363,-0.21838506114336745,51.83080788929505,138.50999450683594,143.75999450683594,-80.65388997395833,-105.69487072172619,134.23184204101562,136.55831618030743,131.90536790172382,7.404657636369977,0.014612680603314665,-683800,138.1536162408742,-1.143225485235555,0.12785804605097706,1.1632370696459082,50016.4720235665
2020-02-06,144.0,144.38999938964844,143.05999755859375,143.85000610351562,137.03834533691406,204600,133.65835571289062,134.24184646606446,,134.23787578460866,134.23124446087115,0.00663132373750841,0.10333338883636015,-0.09670206509885174,57.56413047049546,138.50999450683594,144.38999938964844,-66.68148949032738,-88.2749527219742,134.24184646606446,136.5804623071992,131.9032306249297,7.550495692661831,0.005463022833239961,-479200,141.81049659789477,0.12010387729353145,0.14842355575663824,1.1693079205673735,50838.236749414056
2020-02-07,142.99000549316406,143.16000366210938,142.25999450683594,142.33999633789062,135.599853515625,98000,134.18612060546874,134.36997756958007,,134.66871725419412,134.43917785909656,0.22953939509756083,0.08399297581658981,0.145546419280971,61.03590630252854,138.50999450683594,144.38999938964844,-25.028026323984307,-57.45446859609,134.36997756958007,137.0223129945852,131.71764214457494,7.516750880650112,0.015029559342691678,-381200,137.81820364044415,1.963418058137334,1.9056391801158368,1.3261677125025637,51293.002241508235
2020-02-10,140.92999267578125,141.89999389648438,140.7100067138672,141.27999877929688,134.5900421142578,135800,134.85297546386718,134.45714569091797,,134.81196898672195,134.52515383365423,0.286815153067721,0.11310225967278402,0.17371289339493695,56.23647134444,138.50999450683594,144.38999938964844,-49.4921526292844,-47.06722281453202,134.45714569091797,137.1526646266503,131.76162675518563,7.284528459821429,-0.010497002264238331,-517000,139.00005743344704,2.520893426365034,1.3024115697163996,1.3477594678661637,52231.058263914405
2020-02-11,141.99000549316406,142.33999633789062,141.6999969482422,142.11000061035156,135.3807373046875,151200,135.30262451171876,134.53097610473634,,134.77782639095824,134.5299603729582,0.24786601800005315,0.14784483835177142,0.10002117964828172,46.79487299154521,138.50999450683594,144.38999938964844,-66.66580165666716,-47.06199353664528,134.53097610473634,137.1513713098237,131.91058089964898,7.3672365461077005,-0.007446994780498262,-668200,139.38190168215453,1.6988172235422594,1.1092856925060124,1.3101976025436881,52323.26517857394
2020-02-12,142.0,142.66000366210938,141.9499969482422,142.42999267578125,135.68557739257812,99100,135.5236389160156,134.60480651855468,,134.87058191614736,134.5929808864196,0.277601029727748,0.16784907428142778,0.10975195544632024,51.60163064264857,138.50999450683594,144.38999938964844,-53.21861570719758,-56.45885666438304,134.60480651855468,137.23402996349057,131.9755830736188,7.2983823503766745,0.005874841689687882,-569100,137.6177705964151,0.8229875600717751,1.1027354324935734,1.3146117224679452,51427.31815515543
2020-02-13,141.0,141.4600067138672,140.77999877929688,141.10000610351562,134.41856384277344,135900,135.6589111328125,134.70292892456055,,134.99596583559824,134.67391396094987,0.32205187464836627,0.18979946537069184,0.13225240927767443,48.03005108684764,138.50999450683594,144.38999938964844,-48.03426477610081,-55.97289404665518,134.70292892456055,137.34007356944898,132.06578427967213,7.176965985979352,0.0022517242405362126,-433200,138.66444866386286,0.5009740093879334,1.4675457647410406,1.3185723224442185,51981.6695930807
2020-02-14,140.60000610351562,140.99000549316406,139.75999450683594,140.14999389648438,133.5135498046875,139200,135.13495483398438,134.7858093261719,,134.90713475977904,134.65499913738125,0.25213562239778753,0.21624994722622673,0.0358856751715608,45.12340415920859,138.50999450683594,144.38999938964844,-69.58209636903402,-56.9449922841108,134.7858093261719,137.26546325472364,132.30615539762013,7.250637599400112,-0.009337864599557544,-572400,138.60754749242034,-1.9117141904331891,1.2485659071270971,1.2398269642758832,52027.659647739805
2020-02-18,139.05999755859375,140.0,138.5800018310547,139.3800048828125,132.77999877929688,275800,134.7176940917969,134.78819122314454,,134.69273707438035,134.57044733495948,0.12228973942086441,0.2234270822605389,-0.10113734283967449,47.203481852879705,138.50999450683594,144.38999938964844,-84.97347879341486,-67.52994664618323,134.78819122314454,137.2625927409823,132.31378970530676,7.127559116908482,-0.006732805441549861,-848200,142.2954605340927,-1.5385737202858407,0.03569296368441943,1.2372007589188916,50728.46081680486
