ticker,date_of_tweets,prediction,confidence
KO,2020-04-07,1,0.95263671875
KO,2020-04-08,1,0.83740234375
KO,2020-04-09,1,0.99560546875
KO,2020-04-13,1,0.96337890625
KO,2020-04-14,1,0.94775390625
KO,2020-04-17,1,0.81982421875
KO,2020-04-18,1,0.86328125
KO,2020-04-19,1,0.93408203125
KO,2020-04-20,1,0.685546875
KO,2020-04-21,1,0.95947265625
KO,2020-04-22,0,0.61083984375
KO,2020-04-23,1,0.99755859375
KO,2020-04-24,0,0.98291015625
KO,2020-04-26,1,0.78271484375
KO,2020-04-27,1,0.99755859375
KO,2020-04-28,1,0.93994140625
KO,2020-04-29,1,0.7900390625
KO,2020-04-30,0,0.658203125
KO,2020-05-01,1,0.76318359375
KO,2020-05-03,0,0.61083984375
KO,2020-05-04,1,0.861328125
KO,2020-05-09,1,0.89453125
KO,2020-05-10,1,0.95263671875
KO,2020-05-12,1,0.9970703125
KO,2020-05-13,1,0.67919921875
KO,2020-05-15,1,0.6923828125
KO,2020-05-17,1,0.93017578125
KO,2020-05-18,0,0.6982421875
KO,2020-05-19,1,0.6923828125
KO,2020-05-20,0,0.66162109375
KO,2020-05-21,1,0.8837890625
KO,2020-05-22,1,0.66845703125
KO,2020-05-23,1,0.63330078125
KO,2020-05-26,1,0.91455078125
KO,2020-05-27,1,0.98486328125
KO,2020-05-28,1,0.72802734375
KO,2020-05-30,1,0.5849609375
KO,2020-05-31,1,0.91845703125
KO,2020-06-02,0,0.7490234375
KO,2020-06-03,0,0.560546875
KO,2020-06-05,1,0.888671875
KO,2020-06-07,1,0.98583984375
KO,2020-06-08,1,0.99951171875
KO,2020-06-10,1,0.95849609375
KO,2020-06-11,0,0.94873046875
KO,2020-06-12,1,0.751953125
KO,2020-06-13,1,0.87744140625
KO,2020-06-14,1,0.97705078125
KO,2020-06-15,1,0.978515625
KO,2020-06-16,1,0.78271484375
KO,2020-06-17,1,0.51171875
KO,2020-06-22,1,0.99560546875
KO,2020-06-23,1,0.78515625
KO,2020-06-25,1,0.97265625
KO,2020-06-26,1,0.740234375
KO,2020-06-27,1,0.615234375
KO,2020-06-28,1,0.90869140625
KO,2020-06-29,1,0.53466796875
KO,2020-07-01,0,0.81494140625
KO,2020-07-02,1,0.9677734375
KO,2020-07-03,0,0.53857421875
KO,2020-07-04,1,0.771484375
KO,2020-07-05,0,0.73681640625
KO,2020-07-06,0,0.80029296875
KO,2020-07-07,1,0.77978515625
KO,2020-07-08,1,0.76318359375
KO,2020-07-09,1,0.59228515625
KO,2020-07-10,1,0.96875
KO,2020-07-11,0,0.7490234375
KO,2020-07-13,1,0.8857421875
KO,2020-07-14,1,0.81982421875
KO,2020-07-15,1,0.99072265625
KO,2020-07-16,1,0.96826171875
KO,2020-07-17,1,0.93701171875
KO,2020-07-18,1,0.95458984375
KO,2020-07-19,1,0.947265625
KO,2020-07-20,1,0.77978515625
KO,2020-07-21,1,0.91259765625
KO,2020-07-23,1,0.97265625
KO,2020-07-24,1,0.96484375
KO,2020-07-25,1,0.66845703125
KO,2020-07-26,1,0.98876953125
KO,2020-07-27,1,0.96435546875
KO,2020-07-28,1,0.849609375
KO,2020-07-29,0,0.9609375
KO,2020-07-30,1,0.88525390625
KO,2020-07-31,1,0.85009765625
KO,2020-08-01,1,0.974609375
KO,2020-08-02,1,0.98193359375
KO,2020-08-03,1,0.95654296875
KO,2020-08-04,0,0.7119140625
KO,2020-08-05,1,0.98779296875
KO,2020-08-06,1,0.861328125
KO,2020-08-07,1,0.9794921875
KO,2020-08-09,1,0.98193359375
KO,2020-08-10,1,0.99658203125
KO,2020-08-11,1,0.51171875
KO,2020-08-14,1,0.5849609375
KO,2020-08-15,1,0.57373046875
KO,2020-08-16,0,0.56201171875
KO,2020-08-17,0,0.58056640625
KO,2020-08-18,0,0.80517578125
KO,2020-08-19,0,0.79296875
KO,2020-08-20,1,0.97314453125
KO,2020-08-21,1,0.98291015625
KO,2020-08-22,1,0.9912109375
KO,2020-08-23,1,0.89599609375
KO,2020-08-24,1,0.5771484375
KO,2020-08-25,1,0.85400390625
KO,2020-08-26,0,0.515625
KO,2020-08-27,1,0.99609375
KO,2020-08-28,1,0.94482421875
KO,2020-08-29,1,0.71826171875
KO,2020-08-30,1,0.82666015625
KO,2020-08-31,1,0.9658203125
KO,2020-09-01,1,0.9892578125
KO,2020-09-02,1,0.779296875
KO,2020-09-03,1,0.79833984375
KO,2020-09-04,1,0.93896484375
KO,2020-09-05,1,0.97314453125
KO,2020-09-06,0,0.85888671875
KO,2020-09-07,1,0.86669921875
KO,2020-09-08,1,0.99853515625
KO,2020-09-09,1,0.99560546875
KO,2020-09-10,1,0.97900390625
KO,2020-09-11,1,0.96533203125
KO,2020-09-12,0,0.759765625
KO,2020-09-13,1,0.56982421875
KO,2020-09-14,1,0.990234375
KO,2020-09-15,1,0.70263671875
KO,2020-09-16,1,0.99755859375
KO,2020-09-17,1,0.84765625
KO,2020-09-18,1,0.98583984375
KO,2020-09-19,1,0.86865234375
KO,2020-09-20,1,0.9794921875
KO,2020-09-21,1,0.83544921875
KO,2020-09-22,1,0.9111328125
KO,2020-09-23,0,0.56201171875
KO,2020-09-24,1,0.99267578125
KO,2020-09-25,1,0.99267578125
KO,2020-09-26,1,0.861328125
KO,2020-09-27,1,0.6884765625
KO,2020-09-28,1,0.97412109375
KO,2020-09-29,1,0.97998046875
KO,2020-10-01,0,0.55810546875
KO,2020-10-02,1,0.92236328125
KO,2020-10-03,0,0.85693359375
KO,2020-10-04,0,0.63330078125
KO,2020-10-05,1,0.9755859375
KO,2020-10-06,1,0.99365234375
KO,2020-10-07,1,0.95849609375
KO,2020-10-08,1,0.98974609375
KO,2020-10-09,1,0.97607421875
KO,2020-10-10,1,0.64404296875
KO,2020-10-11,1,0.67919921875
KO,2020-10-12,1,0.990234375
KO,2020-10-14,1,0.77978515625
KO,2020-10-15,1,0.98779296875
KO,2020-10-16,1,0.96435546875
KO,2020-10-17,1,0.93505859375
KO,2020-10-18,1,0.984375
KO,2020-10-19,1,0.97216796875
KO,2020-10-20,1,0.89306640625
KO,2020-10-21,1,0.92626953125
KO,2020-10-22,1,0.9970703125
KO,2020-10-23,1,0.9912109375
KO,2020-10-24,1,0.76318359375
KO,2020-10-25,1,0.99609375
KO,2020-10-26,0,0.83740234375
KO,2020-10-27,1,0.93701171875
KO,2020-10-28,1,0.806640625
KO,2020-10-29,0,0.88037109375
KO,2020-11-02,1,0.8740234375
KO,2020-11-04,1,0.86865234375
KO,2020-11-05,1,0.921875
KO,2020-11-09,1,0.60009765625
KO,2020-11-10,1,0.96484375
KO,2020-11-11,1,0.89892578125
KO,2020-11-15,1,0.92041015625
KO,2020-11-16,1,0.97119140625
KO,2020-11-17,1,0.9541015625
KO,2020-11-18,1,0.65478515625
KO,2020-11-19,1,0.80078125
KO,2020-11-20,1,0.87890625
KO,2020-11-21,1,0.7744140625
KO,2020-11-22,1,0.9638671875
KO,2020-11-24,1,0.8173828125
KO,2020-11-25,1,0.77685546875
KO,2020-11-27,0,0.80517578125
KO,2020-11-30,0,0.81494140625
KO,2020-12-01,1,0.98974609375
KO,2020-12-03,1,0.99169921875
KO,2020-12-04,1,0.94873046875
KO,2020-12-07,1,0.70556640625
KO,2020-12-08,1,0.998046875
KO,2020-12-09,1,0.94873046875
KO,2020-12-10,1,0.724609375
KO,2020-12-11,1,0.89892578125
KO,2020-12-15,1,0.95166015625
KO,2020-12-16,1,0.9677734375
KO,2020-12-17,1,0.50390625
KO,2020-12-18,1,0.98779296875
KO,2020-12-20,0,0.51123046875
KO,2020-12-21,0,0.57421875
KO,2020-12-22,1,0.78759765625
KO,2020-12-23,1,0.99951171875
KO,2020-12-24,1,0.95166015625
KO,2020-12-27,1,0.857421875
KO,2020-12-28,1,0.9951171875
KO,2020-12-29,1,0.931640625
KO,2020-12-30,0,0.82177734375
KO,2020-12-31,1,0.9970703125
KO,2021-01-02,0,0.7119140625
KO,2021-01-04,0,0.51953125
KO,2021-01-05,0,0.63671875
KO,2021-01-06,1,0.6787109375
KO,2021-01-07,0,0.953125
KO,2021-01-08,0,0.77978515625
KO,2021-01-09,1,0.75439453125
KO,2021-01-10,0,0.51123046875
KO,2021-01-11,1,0.658203125
KO,2021-01-12,1,0.8916015625
KO,2021-01-13,0,0.54638671875
KO,2021-01-14,0,0.7744140625
KO,2021-01-16,1,0.90966796875
KO,2021-01-17,1,0.724609375
KO,2021-01-18,1,0.99609375
KO,2021-01-19,1,0.98095703125
KO,2021-01-20,1,0.91064453125
KO,2021-01-21,1,0.99072265625
KO,2021-01-22,0,0.94677734375
KO,2021-01-23,1,0.63671875
KO,2021-01-24,1,0.81005859375
KO,2021-01-25,1,0.58447265625
KO,2021-01-26,1,0.98828125
KO,2021-01-27,1,0.8720703125
KO,2021-01-28,1,0.86474609375
KO,2021-01-29,1,0.93115234375
KO,2021-01-30,1,0.79052734375
KO,2021-01-31,1,0.93798828125
KO,2021-02-01,1,0.5771484375
KO,2021-02-02,1,0.70556640625
KO,2021-02-03,1,0.66162109375
KO,2021-02-04,1,0.98046875
KO,2021-02-06,1,0.67578125
KO,2021-02-07,1,0.92919921875
KO,2021-02-08,1,0.85595703125
KO,2021-02-09,1,0.947265625
KO,2021-02-10,1,0.99560546875
KO,2021-02-11,1,0.98974609375
KO,2021-02-12,1,0.9697265625
KO,2021-02-13,1,0.61083984375
KO,2021-02-14,1,0.9755859375
KO,2021-02-15,1,0.97021484375
KO,2021-02-16,1,0.89599609375
KO,2021-02-17,1,0.83203125
KO,2021-02-18,1,0.9990234375
KO,2021-02-19,1,0.99658203125
KO,2021-02-20,1,0.97607421875
KO,2021-02-21,1,0.99560546875
KO,2021-02-22,1,0.64404296875
KO,2021-02-23,1,0.55419921875
KO,2021-02-24,1,0.9892578125
KO,2021-02-25,1,0.99169921875
KO,2021-02-26,1,0.9931640625
KO,2021-02-27,1,0.97314453125
KO,2021-02-28,1,0.98291015625
KO,2021-03-01,1,0.97705078125
KO,2021-03-02,1,0.99658203125
KO,2021-03-03,1,0.81494140625
KO,2021-03-04,1,0.98876953125
KO,2021-03-05,1,0.9169921875
KO,2021-03-06,1,0.95361328125
KO,2021-03-07,1,0.97802734375
KO,2021-03-08,1,0.9970703125
KO,2021-03-09,0,0.7021484375
KO,2021-03-10,1,0.83935546875
KO,2021-03-11,1,0.9970703125
KO,2021-03-12,1,0.92041015625
KO,2021-03-13,1,0.8857421875
KO,2021-03-15,1,0.81005859375
KO,2021-03-16,1,0.908203125
KO,2021-03-17,1,0.96826171875
KO,2021-03-18,1,0.87548828125
KO,2021-03-19,1,0.8974609375
KO,2021-03-20,1,0.99072265625
KO,2021-03-21,1,0.771484375
KO,2021-03-22,1,0.8125
KO,2021-03-23,0,0.54638671875
KO,2021-03-24,0,0.88671875
KO,2021-03-25,1,0.93798828125
KO,2021-03-26,1,0.7578125
KO,2021-03-27,0,0.79296875
KO,2021-03-28,1,0.64306640625
KO,2021-03-29,1,0.99169921875
KO,2021-03-30,1,0.66162109375
KO,2021-03-31,1,0.55419921875
KO,2021-04-01,1,0.83740234375
KO,2021-04-02,1,0.97119140625
KO,2021-04-03,1,0.58837890625
KO,2021-04-04,0,0.67529296875
KO,2021-04-05,1,0.95751953125
KO,2021-04-11,1,0.80029296875
KO,2021-04-12,1,0.98876953125
KO,2021-04-13,1,0.94970703125
KO,2021-04-14,1,0.953125
KO,2021-04-15,1,0.9990234375
KO,2021-04-16,1,0.8740234375
KO,2021-04-17,1,0.98583984375
KO,2021-04-18,1,0.97265625
KO,2021-04-19,1,0.99072265625
KO,2021-04-20,0,0.7978515625
KO,2021-04-21,1,0.76025390625
KO,2021-04-22,1,0.990234375
KO,2021-04-23,1,0.904296875
KO,2021-04-24,1,0.99169921875
KO,2021-04-25,1,0.85205078125
KO,2021-04-26,0,0.50390625
KO,2021-04-27,1,0.83984375
KO,2021-04-28,1,0.7578125
KO,2021-04-29,1,0.82421875
KO,2021-04-30,1,0.81494140625
KO,2021-05-01,1,0.94091796875
KO,2021-05-02,1,0.88720703125
KO,2021-05-03,1,0.56201171875
KO,2021-05-04,1,0.76318359375
KO,2021-05-05,1,0.86083984375
KO,2021-05-06,1,0.93994140625
KO,2021-05-07,1,0.99169921875
KO,2021-05-08,1,0.99462890625
KO,2021-05-10,1,0.9150390625
KO,2021-05-11,1,0.92822265625
KO,2021-05-12,1,0.85205078125
KO,2021-05-13,1,0.900390625
KO,2021-05-14,0,0.73388671875
KO,2021-05-15,1,0.87890625
KO,2021-05-16,1,0.849609375
KO,2021-05-17,1,0.9990234375
KO,2021-05-18,1,0.7607421875
KO,2021-05-19,1,0.99609375
KO,2021-05-22,1,0.59619140625
KO,2021-05-24,1,0.8837890625
KO,2021-05-25,1,0.998046875
KO,2021-05-26,0,0.54296875
KO,2021-05-30,1,0.89013671875
KO,2021-05-31,1,0.859375
KO,2021-06-01,1,0.9921875
KO,2021-06-02,1,0.97900390625
KO,2021-06-03,1,0.94873046875
KO,2021-06-04,1,0.99853515625
KO,2021-06-05,1,0.96923828125
KO,2021-06-06,1,0.9892578125
KO,2021-06-07,0,0.499755859375
KO,2021-06-08,0,0.53515625
KO,2021-06-09,1,0.82421875
KO,2021-06-11,1,0.98583984375
KO,2021-06-12,1,0.841796875
KO,2021-06-13,1,0.98876953125
KO,2021-06-14,1,0.57763671875
KO,2021-06-15,1,0.68896484375
KO,2021-06-16,1,0.79833984375
KO,2021-06-17,1,0.85546875
KO,2021-06-18,1,0.84130859375
KO,2021-06-19,1,0.87060546875
KO,2021-06-20,0,0.66552734375
KO,2021-06-21,1,1.0
KO,2021-06-22,1,0.9873046875
KO,2021-06-24,1,0.9677734375
KO,2021-06-25,1,0.658203125
KO,2021-06-27,1,0.99951171875
KO,2021-06-28,1,0.9619140625
KO,2021-07-01,1,0.88232421875
KO,2021-07-02,1,0.97998046875
KO,2021-07-03,1,0.9697265625
KO,2021-07-04,1,0.78759765625
KO,2021-07-05,1,0.81005859375
KO,2021-07-06,1,0.98291015625
KO,2021-07-07,1,0.70556640625
KO,2021-07-08,1,0.81201171875
KO,2021-07-09,0,0.541015625
KO,2021-07-11,1,0.99072265625
KO,2021-07-12,1,0.95263671875
KO,2021-07-13,1,0.9775390625
KO,2021-07-14,1,0.986328125
KO,2021-07-15,1,0.93115234375
KO,2021-07-16,1,0.9921875
KO,2021-07-17,1,0.9228515625
KO,2021-07-18,1,0.9736328125
KO,2021-07-19,1,0.94580078125
KO,2021-07-20,1,0.97412109375
KO,2021-07-21,1,0.9990234375
KO,2021-07-22,1,0.98095703125
KO,2021-07-23,1,0.9873046875
KO,2021-07-24,1,0.99560546875
KO,2021-07-25,1,0.98974609375
KO,2021-07-26,1,0.9677734375
KO,2021-07-27,1,0.9501953125
KO,2021-07-30,1,0.99365234375
KO,2021-07-31,1,0.72802734375
KO,2021-08-01,1,0.89599609375
KO,2021-08-02,1,0.69921875
KO,2021-08-03,1,0.97119140625
KO,2021-08-04,1,0.9833984375
KO,2021-08-09,1,0.99609375
KO,2021-08-10,1,0.84765625
KO,2021-08-11,1,0.966796875
KO,2021-08-12,1,0.9970703125
KO,2021-08-13,0,0.5927734375
KO,2021-08-14,1,0.96044921875
KO,2021-08-15,1,0.99853515625
KO,2021-08-16,0,0.68896484375
KO,2021-08-17,1,0.951171875
KO,2021-08-18,1,0.83544921875
KO,2021-08-19,1,0.95703125
KO,2021-08-20,1,0.888671875
KO,2021-08-21,1,0.998046875
KO,2021-08-22,1,0.826171875
KO,2021-08-23,1,0.99609375
KO,2021-08-24,1,0.89306640625
KO,2021-08-25,1,0.95556640625
KO,2021-08-26,1,0.9912109375
KO,2021-08-27,1,0.96728515625
KO,2021-08-28,1,0.99853515625
KO,2021-08-29,1,0.98291015625
KO,2021-08-30,1,0.99365234375
KO,2021-08-31,0,0.5888671875
KO,2021-09-02,1,0.98681640625
KO,2021-09-03,1,0.98583984375
KO,2021-09-04,1,0.99267578125
KO,2021-09-06,1,0.998046875
KO,2021-09-07,1,0.93505859375
KO,2021-09-08,1,0.84375
KO,2021-09-09,1,0.98388671875
KO,2021-09-10,1,0.98388671875
KO,2021-09-11,1,0.98486328125
KO,2021-09-12,1,0.98828125
KO,2021-09-13,0,0.53076171875
KO,2021-09-14,1,0.9462890625
KO,2021-09-15,1,0.98681640625
KO,2021-09-16,1,0.9638671875
KO,2021-09-17,1,0.94091796875
KO,2021-09-19,1,0.7822265625
KO,2021-09-22,1,0.67529296875
KO,2021-09-23,1,0.68603515625
KO,2021-09-24,1,0.56982421875
KO,2021-09-25,1,0.6513671875
KO,2021-09-26,1,0.99365234375
KO,2021-09-27,1,0.73095703125
KO,2021-09-28,1,0.9921875
KO,2021-09-29,1,0.916015625
KO,2021-09-30,0,0.724609375
KO,2021-10-01,1,0.546875
KO,2021-10-02,1,0.982421875
KO,2021-10-03,1,0.65478515625
KO,2021-10-04,1,0.98779296875
KO,2021-10-05,1,0.93408203125
KO,2021-10-10,1,0.99853515625
KO,2021-10-11,1,0.97021484375
KO,2021-10-12,1,0.978515625
KO,2021-10-13,1,0.96044921875
KO,2021-10-14,1,0.99072265625
KO,2021-10-15,1,0.79248046875
KO,2021-10-16,1,0.82666015625
KO,2021-10-18,1,0.98583984375
KO,2021-10-19,1,0.9951171875
KO,2021-10-20,1,0.9736328125
KO,2021-10-22,1,0.96923828125
KO,2021-10-23,1,0.9208984375
KO,2021-10-24,1,0.92919921875
KO,2021-10-25,1,0.91357421875
KO,2021-10-26,1,0.91357421875
KO,2021-10-27,1,1.0
KO,2021-10-28,1,0.99658203125
KO,2021-10-30,1,0.880859375
KO,2021-10-31,1,0.9814453125
KO,2021-11-01,1,0.99853515625
KO,2021-11-02,1,0.99658203125
KO,2021-11-03,1,0.845703125
KO,2021-11-04,1,0.98193359375
KO,2021-11-05,1,0.93115234375
KO,2021-11-06,1,0.91455078125
KO,2021-11-07,1,0.9892578125
KO,2021-11-11,1,0.9814453125
KO,2021-11-12,1,0.8515625
KO,2021-11-13,1,0.9794921875
KO,2021-11-14,1,0.9755859375
KO,2021-11-15,1,0.99560546875
KO,2021-11-16,1,0.9951171875
KO,2021-11-17,1,0.994140625
KO,2021-11-18,0,0.53515625
KO,2021-11-19,1,0.99072265625
KO,2021-11-20,1,0.74609375
KO,2021-11-21,0,0.81494140625
KO,2021-11-22,1,0.96826171875
KO,2021-11-23,1,0.89013671875
KO,2021-11-24,1,0.8974609375
KO,2021-11-25,1,0.9912109375
KO,2021-11-26,1,0.9619140625
KO,2021-11-27,1,0.95458984375
KO,2021-11-28,1,0.9609375
KO,2021-11-29,1,0.9423828125
KO,2021-11-30,1,0.80029296875
KO,2021-12-01,1,0.93603515625
KO,2021-12-02,0,0.515625
KO,2021-12-03,1,0.8974609375
KO,2021-12-04,1,0.9931640625
KO,2021-12-05,1,0.99658203125
KO,2021-12-06,1,0.98583984375
KO,2021-12-07,1,0.96337890625
KO,2021-12-08,1,0.78515625
KO,2021-12-09,0,0.51171875
KO,2021-12-10,1,0.96630859375
KO,2021-12-11,1,0.83740234375
KO,2021-12-12,0,0.7978515625
KO,2021-12-13,1,0.88232421875
KO,2021-12-14,1,0.80029296875
KO,2021-12-15,1,0.9970703125
KO,2021-12-16,1,0.9931640625
KO,2021-12-17,1,0.96044921875
KO,2021-12-18,1,0.990234375
KO,2021-12-19,1,0.97802734375
KO,2021-12-20,1,0.9775390625
KO,2021-12-21,1,0.95166015625
KO,2021-12-22,1,0.96923828125
KO,2021-12-23,1,0.67919921875
KO,2021-12-24,1,0.63330078125
KO,2021-12-25,1,0.8056640625
KO,2021-12-26,1,0.57373046875
KO,2021-12-27,1,0.9619140625
KO,2021-12-28,1,0.7978515625
KO,2021-12-29,1,0.9765625
KO,2021-12-30,1,0.6220703125
KO,2021-12-31,1,0.958984375
KO,2022-01-01,0,0.7431640625
KO,2022-01-02,1,0.958984375
KO,2022-01-03,1,0.9208984375
KO,2022-01-04,1,0.99853515625
KO,2022-01-05,1,0.865234375
KO,2022-01-08,0,0.87548828125
KO,2022-01-09,1,0.93115234375
KO,2022-01-10,1,0.76611328125
KO,2022-01-11,1,0.8837890625
KO,2022-01-12,1,0.5234375
KO,2022-01-13,1,0.66162109375
KO,2022-01-14,1,0.55810546875
KO,2022-01-15,1,0.6923828125
KO,2022-01-16,1,0.8974609375
KO,2022-01-17,1,0.91845703125
KO,2022-01-19,1,0.99951171875
KO,2022-01-20,1,0.99072265625
KO,2022-01-21,1,0.89599609375
KO,2022-01-22,1,0.8740234375
KO,2022-01-23,1,0.85009765625
KO,2022-01-24,1,0.85205078125
KO,2022-01-25,1,0.984375
KO,2022-01-26,1,0.9775390625
KO,2022-01-27,1,0.9716796875
KO,2022-01-28,1,0.9228515625
KO,2022-01-29,1,0.86669921875
KO,2022-01-30,1,0.99072265625
KO,2022-01-31,1,0.99560546875
KO,2022-02-01,1,0.89013671875
KO,2022-02-02,1,0.9677734375
KO,2022-02-03,0,0.849609375
KO,2022-05-22,1,0.986328125
KO,2022-05-23,1,0.97216796875
KO,2022-05-24,1,0.98388671875
KO,2022-05-25,1,0.97998046875
KO,2022-05-26,1,0.998046875
KO,2022-05-27,1,0.962890625
KO,2022-05-28,1,0.90185546875
KO,2022-05-29,1,0.51171875
KO,2022-05-30,1,0.99072265625
KO,2022-05-31,1,0.998046875
KO,2022-06-01,1,0.9716796875
KO,2022-06-02,1,0.9619140625
KO,2022-06-03,1,0.9697265625
KO,2022-06-04,1,0.8916015625
KO,2022-06-05,1,0.9755859375
KO,2022-06-06,1,0.9716796875
KO,2022-06-07,1,0.79296875
KO,2022-06-08,1,0.947265625
KO,2022-06-09,1,0.9970703125
KO,2022-06-10,1,0.9931640625
KO,2022-06-11,1,0.9951171875
KO,2022-06-12,1,0.97265625
KO,2022-06-13,1,0.99755859375
KO,2022-06-14,1,0.97900390625
KO,2022-06-15,1,0.958984375
KO,2022-06-16,1,0.92041015625
KO,2022-06-17,1,0.923828125
KO,2022-06-18,1,0.9970703125
KO,2022-06-19,1,0.99560546875
KO,2022-06-20,1,0.8515625
KO,2022-06-21,1,0.95654296875
KO,2022-06-22,1,0.61474609375
KO,2022-06-23,1,0.986328125
KO,2022-06-24,1,0.9716796875
KO,2022-06-25,1,0.74560546875
KO,2022-06-26,1,0.8173828125
KO,2022-06-27,1,0.98779296875
KO,2022-06-28,1,0.9921875
KO,2022-06-29,1,0.9814453125
KO,2022-06-30,1,0.98876953125
KO,2022-07-01,1,0.99609375
KO,2022-07-02,1,0.9775390625
KO,2022-07-03,1,0.98486328125
KO,2022-07-04,1,0.994140625
KO,2022-07-05,1,0.9462890625
KO,2022-07-06,1,0.97998046875
KO,2022-07-13,1,0.99267578125
KO,2022-07-14,1,0.9931640625
KO,2022-07-15,1,0.5810546875
KO,2022-07-16,1,0.7119140625
KO,2022-07-17,0,0.794921875
KO,2022-07-18,1,0.82861328125
KO,2022-07-19,1,0.97216796875
KO,2022-07-20,0,0.55810546875
KO,2022-07-21,1,0.99462890625
KO,2022-07-22,1,0.97705078125
KO,2022-07-23,1,0.9716796875
KO,2022-07-24,1,0.97021484375
KO,2022-07-25,1,0.9560546875
KO,2022-07-26,1,0.9990234375
KO,2022-07-27,1,0.99658203125
KO,2022-07-28,1,0.9775390625
KO,2022-07-29,1,0.9794921875
KO,2022-07-30,1,0.99609375
KO,2022-07-31,1,0.50390625
KO,2022-08-01,1,0.9609375
KO,2022-08-03,1,0.98876953125
KO,2022-08-04,0,0.73388671875
KO,2022-08-05,1,0.974609375
KO,2022-08-06,1,0.97607421875
KO,2022-08-07,1,0.9716796875
KO,2022-08-08,1,0.97509765625
KO,2022-08-09,1,0.958984375
KO,2022-08-10,1,0.9482421875
KO,2022-08-11,1,0.99755859375
KO,2022-08-12,1,0.97509765625
KO,2022-08-13,1,0.98486328125
KO,2022-08-14,1,0.98193359375
KO,2022-08-15,1,0.962890625
KO,2022-08-17,1,0.91455078125
KO,2022-08-18,1,0.87744140625
KO,2022-08-19,1,0.87548828125
KO,2022-08-20,1,0.9677734375
KO,2022-08-21,1,0.95556640625
KO,2022-08-22,1,0.89111328125
KO,2022-08-23,1,0.96484375
KO,2022-08-24,1,0.900390625
KO,2022-08-25,1,0.95458984375
KO,2022-08-26,1,0.9638671875
KO,2022-08-27,1,0.994140625
KO,2022-08-28,1,0.79541015625
KO,2022-08-29,1,0.97265625
KO,2022-08-30,1,0.91455078125
KO,2022-08-31,1,0.97021484375
KO,2022-09-01,1,0.98974609375
KO,2022-09-02,1,0.83740234375
KO,2022-09-03,1,0.900390625
KO,2022-09-04,1,0.56591796875
KO,2022-09-05,1,0.98974609375
KO,2022-09-06,1,0.99267578125
KO,2022-09-08,1,0.94873046875
KO,2022-09-09,1,0.91845703125
KO,2022-09-10,1,0.9423828125
KO,2022-09-11,1,0.99609375
KO,2022-09-12,1,0.9970703125
KO,2022-09-13,1,0.97607421875
KO,2022-09-14,1,0.99951171875
KO,2022-09-15,1,0.9951171875
KO,2022-09-16,1,0.99951171875
KO,2022-09-17,1,0.978515625
KO,2022-09-18,1,0.96142578125
KO,2022-09-19,1,0.986328125
KO,2022-09-20,1,0.9921875
KO,2022-09-21,1,0.9912109375
KO,2022-09-22,1,0.76611328125
KO,2022-09-23,1,0.98876953125
KO,2022-09-24,1,0.97705078125
KO,2022-09-25,1,0.986328125
KO,2022-09-26,1,0.99462890625
KO,2022-09-27,1,0.99658203125
KO,2022-09-28,1,0.99365234375
