ticker,date_of_tweets,prediction,confidence
TSLA,2020-04-16,1,0.888671875
TSLA,2020-04-17,1,0.92822265625
TSLA,2020-04-18,1,0.9658203125
TSLA,2020-04-19,1,0.89599609375
TSLA,2020-04-20,1,0.98876953125
TSLA,2020-04-21,1,0.90576171875
TSLA,2020-04-22,1,0.97900390625
TSLA,2020-04-23,1,0.953125
TSLA,2020-04-24,1,0.99658203125
TSLA,2020-04-25,1,0.9951171875
TSLA,2020-04-26,1,0.99609375
TSLA,2020-04-27,1,0.98193359375
TSLA,2020-04-28,1,0.86865234375
TSLA,2020-04-29,1,0.92919921875
TSLA,2020-04-30,1,0.95556640625
TSLA,2020-05-01,1,0.72412109375
TSLA,2020-05-02,1,0.8974609375
TSLA,2020-05-03,1,0.8056640625
TSLA,2020-05-04,1,0.951171875
TSLA,2020-05-05,1,0.98876953125
TSLA,2020-05-06,1,0.99365234375
TSLA,2020-05-07,1,0.7607421875
TSLA,2020-05-08,1,0.974609375
TSLA,2020-05-09,1,0.9609375
TSLA,2020-05-10,1,0.978515625
TSLA,2020-05-11,1,0.95849609375
TSLA,2020-05-12,1,0.9833984375
TSLA,2020-05-13,1,0.94970703125
TSLA,2020-05-14,1,0.94482421875
TSLA,2020-05-15,1,0.94091796875
TSLA,2020-05-16,1,0.94873046875
TSLA,2020-05-17,1,0.9794921875
TSLA,2020-05-18,1,0.95654296875
TSLA,2020-05-19,1,0.986328125
TSLA,2020-05-20,1,0.96142578125
TSLA,2020-05-21,1,0.9609375
TSLA,2020-05-23,1,0.91943359375
TSLA,2020-05-24,1,0.94384765625
TSLA,2020-05-25,1,0.99853515625
TSLA,2020-05-26,1,0.99072265625
TSLA,2020-05-27,1,0.98095703125
TSLA,2020-05-28,1,0.95263671875
TSLA,2020-05-29,1,0.96630859375
TSLA,2020-05-30,1,0.99267578125
TSLA,2020-05-31,1,0.9833984375
TSLA,2020-06-01,1,0.9921875
TSLA,2020-06-02,1,0.99609375
TSLA,2020-06-03,1,0.994140625
TSLA,2020-06-04,1,0.97119140625
TSLA,2020-06-05,1,0.96142578125
TSLA,2020-06-06,1,0.91357421875
TSLA,2020-06-07,1,0.99462890625
TSLA,2020-06-08,1,0.98388671875
TSLA,2020-06-09,1,0.9736328125
TSLA,2020-06-10,1,0.97802734375
TSLA,2020-06-11,1,0.96337890625
TSLA,2020-06-12,1,0.79052734375
TSLA,2020-06-13,1,0.921875
TSLA,2020-06-14,1,0.974609375
TSLA,2020-06-15,1,0.97265625
TSLA,2020-06-16,1,0.994140625
TSLA,2020-06-17,1,0.96484375
TSLA,2020-06-18,1,0.99951171875
TSLA,2020-06-19,1,0.958984375
TSLA,2020-06-20,1,0.99853515625
TSLA,2020-06-21,1,0.9443359375
TSLA,2020-06-22,1,0.89599609375
TSLA,2020-06-23,1,0.9736328125
TSLA,2020-06-24,1,0.6689453125
TSLA,2020-06-25,1,0.98193359375
TSLA,2020-06-26,1,0.96923828125
TSLA,2020-06-27,1,0.98779296875
TSLA,2020-06-28,1,0.93896484375
TSLA,2020-06-29,1,0.9677734375
TSLA,2020-06-30,1,0.97802734375
TSLA,2020-07-01,1,0.982421875
TSLA,2020-07-02,1,0.98828125
TSLA,2020-07-03,1,0.96484375
TSLA,2020-07-04,1,0.99267578125
TSLA,2020-07-05,1,0.98583984375
TSLA,2020-07-06,1,0.95849609375
TSLA,2020-07-07,1,0.9462890625
TSLA,2020-07-08,1,0.9560546875
TSLA,2020-07-09,1,0.94580078125
TSLA,2020-07-10,1,0.9794921875
TSLA,2020-07-11,1,0.94873046875
TSLA,2020-07-12,1,0.978515625
TSLA,2020-07-13,1,0.89013671875
TSLA,2020-07-14,1,0.95458984375
TSLA,2020-07-15,1,0.91064453125
TSLA,2020-07-16,1,0.87353515625
TSLA,2020-07-17,1,0.9951171875
TSLA,2020-07-18,1,0.994140625
TSLA,2020-07-19,1,0.98046875
TSLA,2020-07-20,1,0.98095703125
TSLA,2020-07-21,1,0.94091796875
TSLA,2020-07-22,1,0.97509765625
TSLA,2020-07-23,1,0.93896484375
TSLA,2020-07-24,1,0.859375
TSLA,2020-07-25,1,0.9755859375
TSLA,2020-07-26,1,0.97802734375
TSLA,2020-07-27,1,0.96533203125
TSLA,2020-07-28,1,0.90478515625
TSLA,2020-07-29,1,0.978515625
TSLA,2020-07-30,1,0.89306640625
TSLA,2020-07-31,1,0.849609375
TSLA,2020-08-01,1,0.943359375
TSLA,2020-08-02,1,0.99169921875
TSLA,2020-08-03,1,0.9736328125
TSLA,2020-08-04,1,0.91845703125
TSLA,2020-08-05,1,0.9482421875
TSLA,2020-08-06,1,0.97021484375
TSLA,2020-08-07,1,0.83740234375
TSLA,2020-08-08,1,0.947265625
TSLA,2020-08-09,1,0.9765625
TSLA,2020-08-10,1,0.90576171875
TSLA,2020-08-11,1,0.94873046875
TSLA,2020-08-12,1,0.9853515625
TSLA,2020-08-13,1,0.974609375
TSLA,2020-08-14,1,0.958984375
TSLA,2020-08-15,1,0.9775390625
TSLA,2020-08-16,1,0.97216796875
TSLA,2020-08-17,1,0.97265625
TSLA,2020-08-18,1,0.90576171875
TSLA,2020-08-19,1,0.8974609375
TSLA,2020-08-20,1,0.97216796875
TSLA,2020-08-21,1,0.95654296875
TSLA,2020-08-22,1,0.97509765625
TSLA,2020-08-23,1,0.90185546875
TSLA,2020-08-24,1,0.92822265625
TSLA,2020-08-25,1,0.96630859375
TSLA,2020-08-26,1,0.98388671875
TSLA,2020-08-27,1,0.96044921875
TSLA,2020-08-28,1,0.93310546875
TSLA,2020-08-29,1,0.97314453125
TSLA,2020-08-30,1,0.986328125
TSLA,2020-08-31,1,0.98388671875
TSLA,2020-09-01,1,0.96435546875
TSLA,2020-09-02,1,0.79541015625
TSLA,2020-09-03,1,0.79833984375
TSLA,2020-09-04,1,0.89892578125
TSLA,2020-09-05,1,0.85791015625
TSLA,2020-09-06,1,0.77734375
TSLA,2020-09-07,1,0.974609375
TSLA,2020-09-08,1,0.7744140625
TSLA,2020-09-09,1,0.8857421875
TSLA,2020-09-10,1,0.9248046875
TSLA,2020-09-11,1,0.96728515625
TSLA,2020-09-12,1,0.96484375
TSLA,2020-09-13,1,0.94873046875
TSLA,2020-09-14,1,0.91796875
TSLA,2020-09-15,1,0.96484375
TSLA,2020-09-16,1,0.88818359375
TSLA,2020-09-17,1,0.98486328125
TSLA,2020-09-18,1,0.98828125
TSLA,2020-09-19,1,0.96875
TSLA,2020-09-20,1,0.99169921875
TSLA,2020-09-21,1,0.93994140625
TSLA,2020-09-22,1,0.822265625
TSLA,2020-09-23,1,0.86474609375
TSLA,2020-09-24,1,0.9072265625
TSLA,2020-09-25,1,0.95556640625
TSLA,2020-09-26,1,0.9970703125
TSLA,2020-09-27,1,0.9990234375
TSLA,2020-09-28,1,0.97509765625
TSLA,2020-09-29,1,0.9580078125
TSLA,2020-09-30,1,0.95849609375
TSLA,2020-10-01,1,0.97509765625
TSLA,2020-10-02,1,0.892578125
TSLA,2020-10-03,1,0.9765625
TSLA,2020-10-04,1,0.98974609375
TSLA,2020-10-05,1,0.92822265625
TSLA,2020-10-06,1,0.8916015625
TSLA,2020-10-07,1,0.96142578125
TSLA,2020-10-08,1,0.986328125
TSLA,2020-10-09,1,0.97705078125
TSLA,2020-10-10,1,0.94873046875
TSLA,2020-10-11,1,0.97119140625
TSLA,2020-10-12,1,0.95458984375
TSLA,2020-10-13,1,0.904296875
TSLA,2020-10-14,1,0.94580078125
TSLA,2020-10-15,1,0.947265625
TSLA,2020-10-16,1,0.91357421875
TSLA,2020-10-17,1,0.93505859375
TSLA,2020-10-18,1,0.96484375
TSLA,2020-10-19,1,0.89892578125
TSLA,2020-10-20,1,0.8720703125
TSLA,2020-10-21,1,0.9580078125
TSLA,2020-10-22,1,0.96337890625
TSLA,2020-10-23,1,0.9072265625
TSLA,2020-10-24,1,0.978515625
TSLA,2020-10-25,1,0.994140625
TSLA,2020-10-26,1,0.96728515625
TSLA,2020-10-27,1,0.95166015625
TSLA,2020-10-28,1,0.85009765625
TSLA,2020-10-29,1,0.9658203125
TSLA,2020-10-30,1,0.96826171875
TSLA,2020-10-31,1,0.931640625
TSLA,2020-11-01,1,0.951171875
TSLA,2020-11-02,1,0.98046875
TSLA,2020-11-03,1,0.92724609375
TSLA,2020-11-04,1,0.9853515625
TSLA,2020-11-05,1,0.978515625
TSLA,2020-11-06,1,0.99072265625
TSLA,2020-11-07,1,0.98974609375
TSLA,2020-11-08,1,0.9833984375
TSLA,2020-11-09,1,0.9853515625
TSLA,2020-11-10,1,0.95654296875
TSLA,2020-11-11,1,0.98388671875
TSLA,2020-11-12,1,0.96923828125
TSLA,2020-11-13,1,0.86865234375
TSLA,2020-11-14,1,0.98828125
TSLA,2020-11-15,1,0.88720703125
TSLA,2020-11-16,1,0.99951171875
TSLA,2020-11-17,1,0.9873046875
TSLA,2020-11-18,1,0.99267578125
TSLA,2020-11-19,1,0.96337890625
TSLA,2020-11-20,1,0.9970703125
TSLA,2020-11-21,1,0.9912109375
TSLA,2020-11-22,1,0.9912109375
TSLA,2020-11-23,1,0.99072265625
TSLA,2020-11-24,1,0.9873046875
TSLA,2020-11-25,1,0.9716796875
TSLA,2020-11-26,1,0.98486328125
TSLA,2020-11-27,1,0.98828125
TSLA,2020-11-28,1,0.9931640625
TSLA,2020-11-29,1,0.9853515625
TSLA,2020-11-30,1,0.96533203125
TSLA,2020-12-01,1,0.98583984375
TSLA,2020-12-02,1,0.98193359375
TSLA,2020-12-03,1,0.98828125
TSLA,2020-12-04,1,0.98779296875
TSLA,2020-12-05,1,0.98291015625
TSLA,2020-12-06,1,0.974609375
TSLA,2020-12-07,1,0.9765625
TSLA,2020-12-08,1,0.96142578125
TSLA,2020-12-09,1,0.91943359375
TSLA,2020-12-10,1,0.92724609375
TSLA,2020-12-11,1,0.880859375
TSLA,2020-12-12,1,0.9892578125
TSLA,2020-12-13,1,0.97802734375
TSLA,2020-12-14,1,0.97021484375
TSLA,2020-12-15,1,0.9208984375
TSLA,2020-12-16,1,0.90576171875
TSLA,2020-12-17,1,0.94482421875
TSLA,2020-12-18,1,0.90869140625
TSLA,2020-12-19,1,0.98828125
TSLA,2020-12-20,1,0.970703125
TSLA,2020-12-21,1,0.76904296875
TSLA,2020-12-22,1,0.88720703125
TSLA,2020-12-23,1,0.966796875
TSLA,2020-12-25,1,0.99755859375
TSLA,2020-12-26,1,0.9814453125
TSLA,2020-12-27,1,0.9736328125
TSLA,2020-12-28,1,0.95458984375
TSLA,2020-12-29,1,0.98388671875
TSLA,2020-12-30,1,0.9873046875
TSLA,2020-12-31,1,0.98583984375
TSLA,2021-01-01,1,0.99072265625
TSLA,2021-01-02,1,0.974609375
TSLA,2021-01-03,1,0.9501953125
TSLA,2021-01-04,1,0.9150390625
TSLA,2021-01-05,1,0.96533203125
TSLA,2021-01-06,1,0.97216796875
TSLA,2021-01-07,1,0.95166015625
TSLA,2021-01-08,1,0.951171875
TSLA,2021-01-09,1,0.94140625
TSLA,2021-01-10,1,0.86474609375
TSLA,2021-01-11,1,0.751953125
TSLA,2021-01-12,1,0.8740234375
TSLA,2021-01-13,1,0.96044921875
TSLA,2021-01-14,1,0.85400390625
TSLA,2021-01-15,1,0.95947265625
TSLA,2021-01-16,1,0.984375
TSLA,2021-01-17,1,0.990234375
TSLA,2021-01-18,1,0.96435546875
TSLA,2021-01-19,1,0.9697265625
TSLA,2021-01-20,1,0.99658203125
TSLA,2021-01-21,1,0.8525390625
TSLA,2021-01-22,1,0.91455078125
TSLA,2021-01-23,1,0.95166015625
TSLA,2021-01-24,1,0.9677734375
TSLA,2021-01-25,1,0.9423828125
TSLA,2021-01-26,1,0.92724609375
TSLA,2021-01-27,1,0.77978515625
TSLA,2021-01-28,1,0.8369140625
TSLA,2021-01-29,1,0.91357421875
TSLA,2021-01-30,1,0.93994140625
TSLA,2021-01-31,1,0.96337890625
TSLA,2021-02-01,1,0.9873046875
TSLA,2021-02-02,1,0.94140625
TSLA,2021-02-03,1,0.9306640625
TSLA,2021-02-04,1,0.96484375
TSLA,2021-02-05,1,0.974609375
TSLA,2021-02-06,1,0.96923828125
TSLA,2021-02-07,1,0.95166015625
TSLA,2021-02-08,1,0.89453125
TSLA,2021-02-09,1,0.90869140625
TSLA,2021-02-10,1,0.80322265625
TSLA,2021-02-11,1,0.91259765625
TSLA,2021-02-12,1,0.900390625
TSLA,2021-02-13,1,0.9541015625
TSLA,2021-02-14,1,0.982421875
TSLA,2021-02-15,1,0.93701171875
TSLA,2021-02-16,1,0.89013671875
TSLA,2021-02-17,1,0.93896484375
TSLA,2021-02-18,1,0.88232421875
TSLA,2021-02-19,1,0.953125
TSLA,2021-02-20,1,0.97314453125
TSLA,2021-02-21,1,0.96484375
TSLA,2021-02-22,1,0.8173828125
TSLA,2021-02-23,1,0.90283203125
TSLA,2021-02-24,1,0.986328125
TSLA,2021-02-25,1,0.8154296875
TSLA,2021-02-26,1,0.87060546875
TSLA,2021-02-27,1,0.9619140625
TSLA,2021-02-28,1,0.9609375
TSLA,2021-03-01,1,0.9150390625
TSLA,2021-03-02,1,0.94580078125
TSLA,2021-03-03,1,0.90576171875
TSLA,2021-03-04,1,0.888671875
TSLA,2021-03-05,1,0.91357421875
TSLA,2021-03-06,1,0.994140625
TSLA,2021-03-07,1,0.97900390625
TSLA,2021-03-08,1,0.92431640625
TSLA,2021-03-09,1,0.97412109375
TSLA,2021-03-10,1,0.96728515625
TSLA,2021-03-11,1,0.92724609375
TSLA,2021-03-12,1,0.8310546875
TSLA,2021-03-13,1,0.97607421875
TSLA,2021-03-14,1,0.97802734375
TSLA,2021-03-15,1,0.9482421875
TSLA,2021-03-16,1,0.9169921875
TSLA,2021-03-17,1,0.94091796875
TSLA,2021-03-18,0,0.6328125
TSLA,2021-03-19,1,0.900390625
TSLA,2021-03-20,1,0.99658203125
TSLA,2021-03-21,1,0.9931640625
TSLA,2021-03-22,1,0.96044921875
TSLA,2021-03-23,1,0.943359375
TSLA,2021-03-24,1,0.96142578125
TSLA,2021-03-25,1,0.94873046875
TSLA,2021-03-26,1,0.89013671875
TSLA,2021-03-27,1,0.89892578125
TSLA,2021-03-28,1,0.978515625
TSLA,2021-03-29,1,0.8974609375
TSLA,2021-03-30,1,0.96826171875
TSLA,2021-03-31,1,0.96337890625
TSLA,2021-04-01,1,0.94677734375
TSLA,2021-04-02,1,0.96826171875
TSLA,2021-04-03,1,0.95068359375
TSLA,2021-04-04,1,0.98291015625
TSLA,2021-04-05,1,0.984375
TSLA,2021-04-06,1,0.92626953125
TSLA,2021-04-07,1,0.8671875
TSLA,2021-04-08,1,0.85791015625
TSLA,2021-04-09,1,0.83740234375
TSLA,2021-04-10,1,0.97119140625
TSLA,2021-04-11,1,0.94384765625
TSLA,2021-04-12,1,0.96875
TSLA,2021-04-13,1,0.97412109375
TSLA,2021-04-14,1,0.916015625
TSLA,2021-04-15,1,0.77197265625
TSLA,2021-04-16,1,0.8173828125
TSLA,2021-04-17,1,0.9208984375
TSLA,2021-04-18,1,0.861328125
TSLA,2021-04-19,1,0.880859375
TSLA,2021-04-20,1,0.931640625
TSLA,2021-04-21,1,0.93505859375
TSLA,2021-04-22,1,0.86328125
TSLA,2021-04-23,1,0.84375
TSLA,2021-04-24,1,0.9423828125
TSLA,2021-04-25,1,0.9794921875
TSLA,2021-04-26,1,0.900390625
TSLA,2021-04-27,1,0.89013671875
TSLA,2021-04-28,1,0.80078125
TSLA,2021-04-29,1,0.91943359375
TSLA,2021-04-30,1,0.9345703125
TSLA,2021-05-01,1,0.97021484375
TSLA,2021-05-02,1,0.98388671875
TSLA,2021-05-03,1,0.85400390625
TSLA,2021-05-04,1,0.8720703125
TSLA,2021-05-05,1,0.88037109375
TSLA,2021-05-06,1,0.90576171875
TSLA,2021-05-07,1,0.88232421875
TSLA,2021-05-08,1,0.99267578125
TSLA,2021-05-09,1,0.9892578125
TSLA,2021-05-10,1,0.91845703125
TSLA,2021-05-11,1,0.9228515625
TSLA,2021-05-12,1,0.92529296875
TSLA,2021-05-13,1,0.7900390625
TSLA,2021-05-14,1,0.8173828125
TSLA,2021-05-15,1,0.98974609375
TSLA,2021-05-16,1,0.75146484375
TSLA,2021-05-17,1,0.724609375
TSLA,2021-05-18,1,0.83740234375
TSLA,2021-05-19,1,0.89892578125
TSLA,2021-05-20,1,0.87060546875
TSLA,2021-05-21,1,0.89599609375
TSLA,2021-05-22,1,0.92919921875
TSLA,2021-05-23,1,0.98388671875
TSLA,2021-05-24,1,0.8720703125
TSLA,2021-05-25,1,0.9111328125
TSLA,2021-05-26,1,0.91748046875
TSLA,2021-05-27,1,0.9541015625
TSLA,2021-05-28,1,0.8857421875
TSLA,2021-05-29,1,0.8720703125
TSLA,2021-05-30,1,0.98046875
TSLA,2021-05-31,1,0.98095703125
TSLA,2021-06-01,1,0.765625
TSLA,2021-06-02,1,0.8076171875
TSLA,2021-06-03,1,0.82421875
TSLA,2021-06-04,1,0.90185546875
TSLA,2021-06-05,1,0.9443359375
TSLA,2021-06-06,1,0.77734375
TSLA,2021-06-07,1,0.880859375
TSLA,2021-06-08,1,0.9755859375
TSLA,2021-06-09,1,0.89892578125
TSLA,2021-06-10,1,0.9072265625
TSLA,2021-06-11,1,0.95654296875
TSLA,2021-06-12,1,0.9892578125
TSLA,2021-06-13,1,0.9697265625
TSLA,2021-06-14,1,0.97900390625
TSLA,2021-06-15,1,0.9677734375
TSLA,2021-06-16,1,0.94873046875
TSLA,2021-06-17,1,0.9814453125
TSLA,2021-06-18,1,0.93359375
TSLA,2021-06-19,1,0.994140625
TSLA,2021-06-20,1,0.93701171875
TSLA,2021-06-21,1,0.900390625
TSLA,2021-06-22,1,0.95361328125
TSLA,2021-06-23,1,0.94482421875
TSLA,2021-06-24,1,0.9501953125
TSLA,2021-06-25,1,0.96533203125
TSLA,2021-06-26,1,0.95703125
TSLA,2021-06-27,1,0.986328125
TSLA,2021-06-28,1,0.955078125
TSLA,2021-07-01,1,0.90966796875
TSLA,2021-07-02,1,0.98583984375
TSLA,2021-07-03,1,0.99169921875
TSLA,2021-07-04,1,0.9853515625
TSLA,2021-07-05,1,0.9921875
TSLA,2021-07-06,1,0.8837890625
TSLA,2021-07-07,1,0.78759765625
TSLA,2021-07-08,1,0.8837890625
TSLA,2021-07-09,1,0.947265625
TSLA,2021-07-10,1,0.99853515625
TSLA,2021-07-11,1,0.96533203125
TSLA,2021-07-12,1,0.9228515625
TSLA,2021-07-13,1,0.888671875
TSLA,2021-07-14,1,0.79052734375
TSLA,2021-07-15,1,0.9736328125
TSLA,2021-07-16,1,0.92041015625
TSLA,2021-07-17,1,0.99853515625
TSLA,2021-07-18,1,0.994140625
TSLA,2021-07-19,1,0.85546875
TSLA,2021-07-20,1,0.94873046875
TSLA,2021-07-21,1,0.904296875
TSLA,2021-07-22,1,0.94482421875
TSLA,2021-07-23,1,0.951171875
TSLA,2021-07-24,1,0.98486328125
TSLA,2021-07-25,1,0.98095703125
TSLA,2021-07-26,1,0.9873046875
TSLA,2021-07-27,1,0.90966796875
TSLA,2021-07-28,1,0.9580078125
TSLA,2021-07-29,1,0.97314453125
TSLA,2021-07-30,1,0.96728515625
TSLA,2021-07-31,1,0.98974609375
TSLA,2021-08-01,1,0.97607421875
TSLA,2021-08-02,1,0.95263671875
TSLA,2021-08-03,1,0.9423828125
TSLA,2021-08-04,1,0.95361328125
TSLA,2021-08-05,1,0.93017578125
TSLA,2021-08-06,1,0.9072265625
TSLA,2021-08-07,1,0.9443359375
TSLA,2021-08-08,1,0.9736328125
TSLA,2021-08-09,1,0.99853515625
TSLA,2021-08-10,1,0.90673828125
TSLA,2021-08-11,1,0.98046875
TSLA,2021-08-12,1,0.96826171875
TSLA,2021-08-13,1,0.95703125
TSLA,2021-08-14,1,0.96337890625
TSLA,2021-08-15,1,0.9775390625
TSLA,2021-08-16,1,0.92529296875
TSLA,2021-08-17,1,0.8720703125
TSLA,2021-08-18,1,0.9619140625
TSLA,2021-08-19,1,0.900390625
TSLA,2021-08-20,1,0.95947265625
TSLA,2021-08-21,1,0.98681640625
TSLA,2021-08-22,1,0.982421875
TSLA,2021-08-23,1,0.94482421875
TSLA,2021-08-24,1,0.91455078125
TSLA,2021-08-25,1,0.958984375
TSLA,2021-08-26,1,0.98486328125
TSLA,2021-08-27,1,0.98876953125
TSLA,2021-08-28,1,0.98291015625
TSLA,2021-08-29,1,0.9921875
TSLA,2021-08-30,1,0.95654296875
TSLA,2021-09-02,1,0.90576171875
TSLA,2021-09-03,1,0.93115234375
TSLA,2021-09-04,1,0.99365234375
TSLA,2021-09-05,1,0.9951171875
TSLA,2021-09-06,1,0.9814453125
TSLA,2021-09-07,1,0.9736328125
TSLA,2021-09-08,1,0.95263671875
TSLA,2021-09-09,1,0.9716796875
TSLA,2021-09-10,1,0.9619140625
TSLA,2021-09-11,1,0.986328125
TSLA,2021-09-12,1,0.9794921875
TSLA,2021-09-13,1,0.9658203125
TSLA,2021-09-14,1,0.9501953125
TSLA,2021-09-15,1,0.94384765625
TSLA,2021-09-16,1,0.93017578125
TSLA,2021-09-17,1,0.93994140625
TSLA,2021-09-18,1,0.99658203125
TSLA,2021-09-19,1,0.99072265625
TSLA,2021-09-20,1,0.85546875
TSLA,2021-09-21,1,0.94580078125
TSLA,2021-09-22,1,0.97021484375
TSLA,2021-09-23,1,0.9609375
TSLA,2021-09-24,1,0.99072265625
TSLA,2021-09-25,1,0.96923828125
TSLA,2021-09-26,1,0.8984375
TSLA,2021-09-27,1,0.94140625
TSLA,2021-09-28,1,0.9697265625
TSLA,2021-09-29,1,0.88720703125
TSLA,2021-09-30,1,0.89599609375
TSLA,2021-10-01,1,0.923828125
TSLA,2021-10-02,1,0.97216796875
TSLA,2021-10-03,1,0.98193359375
TSLA,2021-10-04,1,0.95166015625
TSLA,2021-10-05,1,0.89453125
TSLA,2021-10-06,1,0.92822265625
TSLA,2021-10-07,1,0.95458984375
TSLA,2021-10-08,1,0.88720703125
TSLA,2021-10-09,1,0.9853515625
TSLA,2021-10-10,1,0.99169921875
TSLA,2021-10-11,1,0.93701171875
TSLA,2021-10-12,1,0.986328125
TSLA,2021-10-13,1,0.97265625
TSLA,2021-10-14,1,0.96044921875
TSLA,2021-10-15,1,0.95703125
TSLA,2021-10-16,1,0.9765625
TSLA,2021-10-17,1,0.98876953125
TSLA,2021-10-18,1,0.9482421875
TSLA,2021-10-19,1,0.96484375
TSLA,2021-10-20,1,0.9423828125
TSLA,2021-10-21,1,0.99169921875
TSLA,2021-10-22,1,0.9677734375
TSLA,2021-10-23,1,0.99267578125
TSLA,2021-10-24,1,0.904296875
TSLA,2021-10-25,1,0.9365234375
TSLA,2021-10-26,1,0.9638671875
TSLA,2021-10-27,1,0.98095703125
TSLA,2021-10-28,1,0.92919921875
TSLA,2021-10-29,1,0.912109375
TSLA,2021-10-30,1,0.96337890625
TSLA,2021-10-31,1,0.94091796875
TSLA,2021-11-01,1,0.9130859375
TSLA,2021-11-02,1,0.89306640625
TSLA,2021-11-03,1,0.9697265625
TSLA,2021-11-04,1,0.96142578125
TSLA,2021-11-05,1,0.90576171875
TSLA,2021-11-06,1,0.810546875
TSLA,2021-11-07,1,0.841796875
TSLA,2021-11-08,1,0.82177734375
TSLA,2021-11-09,1,0.87060546875
TSLA,2021-11-10,1,0.865234375
TSLA,2021-11-11,1,0.861328125
TSLA,2021-11-12,1,0.91845703125
