Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility,prophet_predicted_price,gemini_sentiment,pct_change_adj_close,price_change_direction
2020-03-16,34.400001525878906,37.880001068115234,33.25,34.4900016784668,30.18636703491211,48924700,35.45519104003906,44.751785850524904,52.020847396850584,39.95498528883001,44.98063006783625,-5.025644779006242,-3.63296731427365,-1.3926774647325924,22.840960611142737,33.25,54.81999969482422,-7.524547357668822,-16.88455097572915,44.751785850524904,57.76194927471468,31.741622426335127,6.407006672450472,0.0252823125332122,-628827800,48.856082400913735,-20.06710109032417,-37.436411818928505,6.505081712094888,20873685.78837202,29.13611895197677,0.0,-9.52253928587844,-1
2020-03-17,35.209999084472656,37.380001068115234,34.20000076293945,36.810001373291016,32.21687698364258,41204400,34.16511611938476,43.6069974899292,51.40107688903809,38.45212094207341,43.88475873206409,-5.432637789990686,-3.911502807220169,-1.521134982770517,21.883016076796167,33.25,54.150001525878906,-14.203212834643749,-14.38889046321385,43.6069974899292,57.5282163309944,29.685778648864,6.393477848597933,-0.0952253928587844,-670032200,48.118670917208874,-17.606299891442234,-43.13271788479947,6.960609420532598,19647201.816340152,30.057824967043985,0.0,6.726579407127975,1
2020-03-18,34.54999923706055,36.709999084472656,31.229999542236328,33.119998931884766,28.98731231689453,54036400,33.00982513427734,42.59743022918701,50.83175277709961,37.49285264077635,43.02047119514398,-5.527618554367628,-4.2157298037742725,-1.3118887505933552,27.61192986987456,31.229999542236328,54.150001525878906,-4.943171966175137,-8.890310719495902,42.59743022918701,56.75771831945366,28.437142138920365,6.353152956281387,0.0672657940712797,-615995800,47.83783138300195,-15.203865087024504,-38.5270561904825,7.080144045133324,18811218.185665444,31.038377351874985,0.0,-10.024449819849979,-1
2020-03-19,33.72999954223633,34.900001525878906,32.349998474121094,34.43000030517578,30.133848190307617,49412400,31.458934783935547,41.40625514984131,50.18851875305176,36.18430797556377,41.98097794490328,-5.796669969339511,-4.478107553892944,-1.3185624154465678,27.235543206044767,31.229999542236328,54.150001525878906,-9.78484743126264,-9.643744077360507,41.40625514984131,55.951896540091035,26.86061375959158,6.215737479073659,-0.1002444981984997,-665408200,47.1245172705009,-21.105278824473498,-45.11102902202377,7.272820695124865,17375992.504599396,35.269191799367135,0.0,3.9553024470807996,1
2020-03-20,34.84000015258789,35.18000030517578,31.559999465942383,32.7400016784668,28.654726028442383,76534600,30.977563095092773,40.29341173171997,49.57822422027588,35.25346800860128,41.10341277789619,-5.849944769294915,-4.741820036982258,-1.1081247323126568,26.615325479260164,31.229999542236328,54.150001525878906,-4.78250984756025,-6.503509748332675,40.29341173171997,54.70557657359735,25.881246889842593,5.942702020917618,0.0395530244708079,-588873600,47.03910363445969,-7.39645414356338,-42.48246603007213,7.206082420938688,15706336.268394817,31.948116649227853,0.0,-4.908507378559723,-1
2020-03-23,32.529998779296875,32.70000076293945,30.11000061035156,31.450000762939453,27.525691986083984,56952500,30.03582611083984,39.13855800628662,48.95663932800293,34.238276934730685,40.18128783349221,-5.943010898761528,-4.96344498344479,-0.9795659153167388,20.325624259285092,30.11000061035156,52.47999954223633,-11.235921862623975,-8.601093047148956,39.13855800628662,53.38537069973995,24.89174531283329,5.732142584664479,-0.0490850737855972,-645826100,45.816522148446246,-14.11331991313075,-44.630475208500044,7.123406346726666,15492359.308017297,32.550935289101176,1.0,-3.9401320439697463,-1
2020-03-24,34.41999816894531,36.16999816894531,33.33000183105469,35.439998626708984,31.017820358276367,61835600,29.503691101074217,38.04847049713135,48.303327865600586,33.205571558015805,39.24383628923975,-6.038264731223947,-5.159358166508137,-0.8789065647158099,21.08938969506083,30.11000061035156,50.70000076293945,-11.552564808503703,-9.190332172895976,38.04847049713135,52.34896679177221,23.74797420249048,5.808080673217772,-0.0394013204396974,-707661700,45.41442545672754,-8.814161193199944,-44.19801478521243,7.1502481473204345,14884654.814090624,35.17424489438629,1.0,12.686795935803818,1
2020-03-25,36.5099983215332,38.59000015258789,35.18000030517578,37.290000915527344,32.63698196411133,56607700,29.263879776000977,37.22751340866089,47.73055805206299,32.86899445036359,38.634501775835055,-5.765507325471468,-5.3351394794513,-0.4303678460201681,27.177402984733604,30.11000061035156,49.0099983215332,4.409032254478673,-6.126484805549669,37.22751340866089,51.13852213709891,23.31650468022287,6.0045982088361445,0.1268679593580381,-651054000,44.87506355943653,-3.721827618409468,-34.612549018661774,6.955504364219009,14547165.429959362,27.401852605358357,0.0,5.2201011777506245,1
2020-03-26,37.5,39.560001373291016,36.720001220703125,38.81999969482422,33.976070404052734,46722000,29.993813705444335,36.539589977264406,47.17878200531006,32.83330022170939,38.19024104904071,-5.356940827331314,-5.421213048655334,0.0642722213240194,32.553061927568706,30.11000061035156,46.2599983215332,13.370273332174811,2.0755802593832597,36.539589977264406,49.89118292026036,23.187997034268452,6.131050791059219,0.0522010117775062,-604332000,44.35660218762383,12.59057620561006,-29.654779622487183,6.675796471497977,13444499.056178272,30.47619202618376,1.0,4.102978766277809,1
2020-03-27,37.130001068115234,37.68000030517578,36.20000076293945,36.95000076293945,32.33940505981445,51558600,30.76225814819336,36.05821886062622,46.664141731262205,33.00911101899298,37.87808026052308,-4.868969241530095,-5.40835860439053,0.5393893628604349,37.629009052426454,30.11000061035156,46.2599983215332,23.938516047122754,13.90594054459208,36.05821886062622,49.02617499074776,23.09026273050468,6.126331465584889,0.041029787662778,-552773400,44.14166803418433,12.750519580107756,-22.079475125704327,6.48397806506077,13485251.667509897,32.72717413934855,0.0,-4.8171119401820395,-1
2020-03-30,36.22999954223633,38.150001525878906,35.86000061035156,37.5,32.82078170776367,45835000,31.499193954467778,35.42412157058716,46.1186665725708,32.90607933296552,37.46780802343355,-4.56172869046803,-5.3004807318184435,0.7387520413504136,42.3016528620643,30.11000061035156,43.47999954223633,13.804363872567851,17.037717750621805,35.42412157058716,47.77212556686231,23.076117574312015,5.853998592921665,-0.0481711194018203,-598608400,43.74316712373459,12.858887667307297,-28.16873674015176,6.174001998137573,13377181.90785691,35.19290824998329,0.0,1.4885142353697312,1
2020-03-31,38.34000015258789,39.45000076293945,37.369998931884766,37.970001220703125,33.23213195800781,41491600,32.55821189880371,34.70731592178345,45.587478218078616,32.892956621396,37.123583851902445,-4.2306272305064425,-5.152730323548361,0.922103093041918,40.433802582398435,30.11000061035156,40.650001525878906,20.27510332067,19.339327746786868,34.70731592178345,45.78684583332312,23.627786010243774,5.935609408787319,0.0148851423536973,-557116800,43.427258579513,19.23689956407526,-30.40088426557833,5.5397649557698365,12995444.499758955,32.69095256790753,0.0,1.253322525669276,1
2020-04-01,36.86000061035156,38.70000076293945,36.34000015258789,37.52999877929688,32.84703063964844,36045900,33.00107421875,34.123981189727786,45.0690034866333,32.945137442413206,36.8353281560584,-3.8901907136451968,-4.968309704939977,1.0781189912947804,43.30103807336936,30.11000061035156,40.13999938964844,29.62173696832211,21.23373472051999,34.123981189727786,44.11971300713845,24.12824937231712,6.047011647905622,0.0125332252566927,-521070900,43.12190416716387,7.138836882007449,-25.98440878038816,4.997865908705331,13298167.50551406,31.47688820813056,0.0,-1.1588221870507454,-1
2020-04-02,38.7400016784668,41.959999084472656,37.900001525878906,40.400001525878906,35.358917236328125,62000200,33.04308395385742,33.47237939834595,44.559738349914554,32.930044088141706,36.5398987103984,-3.609854622256698,-4.752685906681021,1.1428312844243234,50.68438873341422,30.11000061035156,41.959999084472656,27.28843830914952,25.728426199380547,33.47237939834595,41.80180073568216,25.142958061009733,6.1551313400268555,-0.0115882218705074,-583071100,43.43163815292769,0.6435909906378212,-28.40518962374581,4.164710668668109,12089294.202871334,30.54308713719077,0.0,7.647225784992817,1
2020-04-03,41.45000076293945,42.18000030517578,38.52000045776367,39.209999084472656,34.31740951538086,48425700,33.3196533203125,33.047459506988524,44.10744106292724,33.303716880170384,36.45241860120802,-3.148701721037632,-4.524119649796157,1.3754179287585249,54.14546097738449,30.11000061035156,42.18000030517578,44.29466077518523,33.73494535088562,33.047459506988524,39.87854144463445,26.2163775693426,6.311637197222028,0.0764722578499281,-534645400,42.94569259668747,4.070061121931401,-19.377378243169577,3.4155409688229614,11727142.78368101,29.109364854517533,1.0,-2.945530582812106,-1
2020-04-06,39.880001068115234,40.83000183105469,39.22999954223633,40.470001220703125,35.42018127441406,41301900,33.71525421142578,32.676366329193115,43.64156147003174,33.459669593279685,36.294269780035634,-2.8346001867559494,-4.249036064044453,1.4144358772885033,59.417399049292534,30.11000061035156,42.18000030517578,34.8584010887216,35.48050005768545,32.676366329193115,38.20073205395874,27.152000604427492,6.26299136025565,-0.029455305828121,-575947300,42.66146211952765,6.11639098464527,-17.781487337433855,2.76218286238281,11842300.369198348,32.200065914749636,1.0,3.2134469780970676,1
2020-04-07,42.900001525878906,43.31999969482422,41.15999984741211,41.2400016784668,36.0941047668457,48921800,34.23513412475586,32.61553831100464,43.205502891540526,33.76128677499266,36.22952248332293,-2.468235708330262,-3.966148888586752,1.4979131802564902,57.62499246333184,30.11000061035156,43.31999969482422,43.99486991155087,41.04931059181923,32.61553831100464,37.980794493620344,27.250282128388935,6.435835565839495,0.0321344697809706,-527025500,42.663175719636975,7.919980668941551,-3.320601967784198,2.6826280913078526,11491344.964706885,33.26877820529199,0.0,1.9026539904200002,1
2020-04-08,41.95000076293945,44.040000915527344,41.470001220703125,43.84999847412109,38.37843322753906,33355600,34.80752868652344,32.52057695388794,42.81018817901611,34.12018185066236,36.21949154136165,-2.099309690699286,-3.6665662525354543,1.5672565618361682,69.2599617158479,30.11000061035156,44.040000915527344,45.29980750360535,41.38435950129261,32.52057695388794,37.54122449999145,27.499929407784425,6.581064632960728,0.0190265399042,-493669900,42.30610665536699,8.612065011219517,-4.998843341441994,2.510323773051757,11431808.665274575,37.2993181739709,0.0,6.328813182787774,1
2020-04-09,45.459999084472656,46.709999084472656,41.7400016784668,43.130001068115234,37.748268127441406,60107300,35.91380920410156,32.60241041183472,42.46211307525635,34.77529744710493,36.37941314774516,-1.604115700640229,-3.3531149401682208,1.748999239527992,71.04558436989353,30.11000061035156,46.709999084472656,59.35701676987984,49.55056472834536,32.60241041183472,37.955125583820845,27.24969523984859,6.815737043108259,0.0632881318278777,-433562600,42.680122376856986,16.839886224643607,4.454519809880608,2.676357585993064,12270299.584259272,38.51333671584458,0.0,-1.6419771395083216,-1
2020-04-13,44.45000076293945,44.68999862670898,41.970001220703125,42.7599983215332,37.424442291259766,29651900,36.39167938232422,32.86278848648071,42.110753288269045,35.232677551772085,36.48080981290784,-1.2481322611357584,-3.0033150922626226,1.7551828311268642,74.264341766618,33.33000183105469,46.709999084472656,46.01366397110023,50.223496081528474,32.86278848648071,38.68859347846444,27.03698349449698,7.022626740591866,-0.0164197713950832,-463214500,42.061630088601994,6.757420978542972,16.00322190728143,2.912902495991865,12009255.327678232,41.28472160722243,0.0,-0.8578561408125407,-1
2020-04-14,43.0,43.75,41.90999984741211,42.43000030517578,37.1356201171875,30769000,37.0130859375,33.06584005355835,41.74118236541748,35.56987212707788,36.55070851500798,-0.980836387930104,-2.65227852603725,1.671442138107146,77.59882682826282,35.18000030517578,46.709999084472656,30.60120553581682,45.323962092265624,33.06584005355835,39.23790755460602,26.893772552510676,6.8570018495832175,-0.0085785614081254,-493983500,42.017748230964735,9.053809188267415,12.17211078230116,3.086033750523835,11100919.617946291,57.61526320070505,0.0,-0.7717474366738086,-1
2020-04-15,41.0,41.060001373291016,39.380001068115234,40.47999954223633,35.428932189941406,33125000,37.35617370605469,33.413302707672116,41.4119104385376,35.81075643324859,36.59403530035461,-0.78327886710602,-2.317990098415821,1.5347112313098008,70.76649778466191,35.86000061035156,46.709999084472656,16.961145004830406,31.19200483724915,33.413302707672116,39.68446680441303,27.142138610931205,6.596444811139788,-0.007717474366738,-527108500,41.968344804399635,4.843111415730084,23.02116407131145,3.1355820483704546,11870123.229993716,39.07859818684767,0.0,-4.595824499120694,-1
2020-04-16,40.47999954223633,40.47999954223633,38.93000030517578,39.150001525878906,34.264888763427734,30934000,37.22313919067383,33.57390546798706,41.072491569519045,35.75201424197056,36.50773136624993,-0.7557171242793643,-2.011047852153861,1.2553307278744965,59.42112375425396,35.86000061035156,46.709999084472656,-3.9729813920095967,14.529789716212544,33.57390546798706,39.88047820682083,27.26733272915329,6.4627339499337335,-0.0459582449912069,-558042500,41.833390911596325,-1.842884263790612,9.970101099276874,3.1532863694168856,12267277.33148874,37.9797481780724,1.0,-3.285572989535812,-1
2020-04-17,39.880001068115234,43.31999969482422,39.869998931884766,43.220001220703125,37.8270378112793,40829100,36.40043029785157,33.83778429031372,40.72290683746338,35.52322570681013,36.34159487715199,-0.8183691703418603,-1.7599817065789616,0.9416125362371012,50.986236046385606,35.86000061035156,46.709999084472656,-14.70149374424719,-0.5711100438087934,33.83778429031372,39.76664437684558,27.908924203781854,6.844961166381836,-0.0328557298953581,-598871600,41.93442485282242,-10.718375186717076,18.20650493166729,2.964430043265931,12769611.540366763,34.689510210277405,0.0,10.395915983984128,1
2020-04-20,40.75,42.7400016784668,40.540000915527344,41.18000030517578,36.04159164428711,39260800,36.41618423461914,34.22244377136231,40.39693675994873,35.877658338266926,36.451627687087345,-0.5739693488204196,-1.5716591993315414,0.9976898505111218,66.56099922959781,36.34000015258789,46.709999084472656,18.129377673364832,-0.1816991542973186,34.22244377136231,40.13771939053736,28.30716815218726,6.780844552176339,0.1039591598398412,-559610800,41.816467613093685,0.2086709874263848,25.530060324144554,2.957637809587524,12831163.883685673,31.67397811570251,0.0,-4.7200263893246275,-1
2020-04-21,40.400001525878906,42.130001068115234,39.630001068115234,40.959999084472656,35.84904098510742,44381600,36.13961410522461,34.591787052154544,40.04992572784424,35.902878846885415,36.42125464687992,-0.5183757999945087,-1.3721212292293172,0.8537454292348086,59.01076618342639,36.34000015258789,46.709999084472656,-2.877613684059898,0.1834234150192476,34.591787052154544,39.93843057927059,29.245143525038504,6.742215292794364,-0.0472002638932462,-603992400,41.79664475004277,-3.695046772402033,25.778873643784284,2.67332176355802,10809837.998805564,34.731297357902115,0.0,-0.5342457155612546,-1
2020-04-22,42.59999847412109,42.93000030517578,41.86000061035156,42.130001068115234,36.87305450439453,27074200,35.88229827880859,35.00795450210571,39.70613903045654,35.89459609891957,36.37886844971159,-0.4842723507920183,-1.2013721433823557,0.7170997925903373,57.41199213515705,37.900001525878906,46.709999084472656,-4.734418689002084,3.505781766767616,35.00795450210571,39.212548901968496,30.803360102242927,6.857436043875558,-0.0053424571556125,-631066600,41.46746978456832,-3.464541935801979,30.238473217063632,2.1022971999313924,10423788.26436383,36.02090417683056,1.0,2.8564600088256453,1
2020-04-23,43.130001068115234,44.65999984741211,42.810001373291016,43.45000076293945,38.0283432006836,35271000,36.17112274169922,35.30071620941162,39.39403537750244,36.04512816130033,36.415474824132545,-0.3703466628322118,-1.0579521848642883,0.6876055220320765,61.00480274943328,38.52000045776367,46.709999084472656,-11.656609603513852,-6.422880658858612,35.30071620941162,39.13454502275049,31.466887396072742,6.762720108032227,0.0285646000882564,-595795600,41.55059927588527,4.076110187885162,18.877000635397103,1.916914406669436,10217100.862999748,35.322541751449364,1.0,3.133151597601924,1
2020-04-24,44.400001525878906,44.88999938964844,43.130001068115234,43.72999954223633,38.27340316772461,28653800,36.92381362915039,35.57028427124023,39.09506008148193,36.3502381673593,36.53494655572892,-0.1847083883696214,-0.920431080457873,0.7357226920882516,57.881143702531766,38.93000030517578,46.709999084472656,-6.0031421186896505,-7.464723470401862,35.57028427124023,39.37354564405421,31.767022898426266,6.765618188040597,0.0313315159760192,-567141800,41.41218742405678,10.983413555606658,16.519178282173243,1.901630686406984,9761487.524633665,35.62608345613947,0.0,0.6444139986529818,1
2020-04-27,43.59000015258789,44.31999969482422,42.22999954223633,43.93999862670898,38.45719528198242,28274400,37.01308670043945,35.78515090942383,38.7880326461792,36.64610970587704,36.66372111958045,-0.0176114137034133,-0.7732865420402227,0.7556751283368094,62.25594821925696,38.93000030517578,46.709999084472656,-8.439553219448095,-8.699768313883867,35.78515090942383,39.693300735575136,31.87700108327251,6.73233277457101,0.0064441399865298,-538867400,41.375335485526904,1.1800166819095017,12.64811590206525,1.9540749130756556,10069679.964757135,37.296359826260826,1.0,0.4802084451502431,1
2020-04-28,44.369998931884766,45.38999938964844,44.11000061035156,44.970001220703125,39.35867691040039,26545100,37.49620742797852,36.091040420532224,38.49063251495361,36.9247382560471,36.79657105753616,0.128167198510944,-0.6221515163728609,0.750318714883805,59.97698664388223,38.93000030517578,46.709999084472656,-6.077186341616491,-6.83996055991808,36.091040420532224,39.81705297414614,32.36502786691831,6.663260323660714,0.0048020844515024,-512322300,41.32937993914905,6.702266818669211,18.917448267377225,1.8630062768069573,10063726.446103338,39.45128015042394,0.0,2.3441169378265236,1
2020-04-29,46.2599983215332,47.59999847412109,46.15999984741211,47.459999084472656,41.53797912597656,29502500,38.19813461303711,36.41793518066406,38.2161633682251,37.299190356716835,36.98635667626684,0.312833680449998,-0.4720877733961,0.784921453846098,60.56656237421318,38.93000030517578,47.59999847412109,5.5099829368270345,-3.002252208079185,36.41793518066406,40.08258014396482,32.7532902173633,6.684362139020647,0.0234411693782652,-482819800,41.37609194951092,9.790041320075924,19.9199862478906,1.832322481650381,10323987.534581004,38.887076816171806,1.0,5.537031187652297,1
