Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility,prophet_predicted_price,gemini_sentiment,pct_change_adj_close,price_change_direction,AAPL,KO,TSLA,V,XOM
2020-03-18,148.4600067138672,150.67999267578125,139.8000030517578,148.47999572753906,146.36500549316406,22787500,161.41945190429686,181.66981887817383,191.91105407714844,170.8162698073772,180.73843078615457,-9.922160978777356,-6.033178394309887,-3.8889825844674686,39.32111349654513,139.8000030517578,194.4900054931641,16.471647725781466,19.51959912591409,181.66981887817383,214.64890654858627,148.6907312077614,13.011562892368868,0.0386818139141864,7943300,192.3104636495223,-13.532308507679414,-25.24147532798927,16.489543835206224,5616125.021876039,148.1539701780206,1.0,-5.95984190721529,-1,False,False,False,True,False
2020-03-18,77.80000305175781,80.97200012207031,70.10199737548828,72.24400329589844,72.24400329589844,118931000,104.66679992675782,140.13969917297362,131.6668392944336,119.26100490809264,130.4586691331656,-11.197664225072984,-1.2767108537985956,-9.920953371274388,20.27017029700032,70.10199737548828,161.39599609375,8.321577739053467,7.228714026501521,140.13969917297362,195.69840269586865,84.58099565007862,14.452286856515068,-0.033410463808802,604929500,133.72781529234393,-33.33642885018554,-49.88350152250156,27.779351761447504,23319759.781575717,77.86666982642357,0.0,-16.034399666236165,-1,False,False,True,False,False
2020-03-18,34.54999923706055,36.709999084472656,31.229999542236328,33.119998931884766,28.98731231689453,54036400,33.00982513427734,42.59743022918701,50.83175277709961,37.49285264077635,43.02047119514398,-5.527618554367628,-4.2157298037742725,-1.3118887505933552,27.61192986987456,31.229999542236328,54.150001525878906,-4.943171966175137,-8.890310719495902,42.59743022918701,56.75771831945366,28.437142138920365,6.353152956281387,0.0672657940712797,-615995800,47.83783138300195,-15.203865087024504,-38.5270561904825,7.080144045133324,18811218.185665444,31.038377351874985,0.0,-10.02444981984998,-1,False,False,False,False,True
2020-03-18,59.942501068115234,62.5,59.27999877929688,61.66749954223633,61.089393615722656,300233600,64.22719879150391,70.62899055480958,75.14151214599609,67.35154806236108,70.80993857893873,-3.4583905165776514,-2.2703427859831184,-1.188047730594533,41.593071670286776,59.27999877929688,76.0,18.429196201492324,22.39966687035479,70.62899055480958,81.61521373551898,59.64276737410018,5.168863296508789,0.0439701521183246,-1311342000,74.8919620165225,-11.382914025558687,-20.73354418155481,5.493111590354697,95194059.10475938,60.3077936698848,1.0,-2.4479956637646128,-1,True,False,False,False,False
2020-03-18,44.7400016784668,45.150001525878906,41.59000015258789,44.84999847412109,41.78523254394531,35408300,44.61118621826172,50.428855895996094,52.09129920959472,47.43795504185404,49.88538575938244,-2.4474307175283982,-1.234078390421873,-1.2133523271065252,34.27189648498796,41.16999816894531,59.0,15.625451965627931,3.228147057714452,50.428855895996094,58.68140126344846,42.17631052854373,4.7451790400913785,0.0424214692319913,-49231000,52.6643948891394,-11.30493550198457,-20.05079146400338,4.1262726837261825,9084566.777602032,41.86172739526586,0.0,-4.93853667240427,-1,False,True,False,False,False
2020-03-19,146.9199981689453,157.25,141.47000122070312,152.25,150.081298828125,19362800,156.5951690673828,178.47449417114257,191.11384674072264,167.0545368359598,178.19225113482193,-11.137714298862136,-6.810974911203382,-4.326739387658754,38.69813935887946,139.8000030517578,194.4900054931641,12.00402660146131,10.828306497137229,178.47449417114257,212.16149859470565,144.78748974757949,13.4708480834961,-0.0595984190721529,-11419500,189.94983988293487,-14.14858393423144,-30.39237093563567,16.843502211781544,5252074.691643799,158.1302807357775,0.0,2.539058651649162,1,False,False,False,True,False
2020-03-19,74.94000244140625,90.4000015258789,71.69200134277344,85.52799987792969,85.52799987792969,150977500,93.74640045166016,134.57769966125488,131.30555938720704,112.02762004467814,126.1464716637384,-14.118851619060266,-3.2609015280534734,-10.857950091006792,21.39487094539774,70.10199737548828,161.39599609375,2.346272428071098,3.8164096290227665,134.57769966125488,194.0039674583217,75.15143186418804,14.660000937325616,-0.1603439966623616,453952000,133.19854063261243,-43.04589587884825,-60.62653645917144,29.71313389853342,22740419.58222538,70.19908392432124,0.0,18.387680604606583,1,False,False,True,False,False
2020-03-19,44.36000061035156,44.65999984741211,41.040000915527344,41.83000183105469,38.97160720825195,41956900,43.32434997558594,49.75803852081299,51.91717613220215,46.56830542679115,49.2853744100908,-2.71706898329964,-1.476748855843178,-1.240320127456462,34.61968677155184,41.040000915527344,59.0,3.4505569928121953,8.22298596984585,49.75803852081299,58.54115400638949,40.974923035236486,4.778144836425781,-0.0493853667240427,-91187900,52.40750539727564,-13.343549230524598,-24.30428167471197,4.39155774278825,8639898.421520028,45.44395664304912,0.0,-6.733539971889069,-1,False,True,False,False,False
2020-03-19,33.72999954223633,34.900001525878906,32.349998474121094,34.43000030517578,30.133848190307617,49412400,31.458934783935547,41.40625514984131,50.18851875305176,36.18430797556377,41.98097794490328,-5.796669969339511,-4.478107553892944,-1.3185624154465678,27.235543206044767,31.229999542236328,54.150001525878906,-9.78484743126264,-9.643744077360507,41.40625514984131,55.951896540091035,26.86061375959158,6.215737479073659,-0.1002444981984997,-665408200,47.1245172705009,-21.105278824473498,-45.11102902202377,7.272820695124865,17375992.504599396,35.269191799367135,0.0,3.9553024470808,1,False,False,False,False,True
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.62131881713867,271857200,62.802679443359374,69.67613296508789,74.8818684387207,66.38813968595517,70.08989821129309,-3.7017585253379224,-2.5079523321020254,-1.193806193235897,43.99892643830208,59.27999877929688,76.0,10.821738662227707,9.71873705408099,69.67613296508789,80.49105960471637,58.8612063254594,4.957970210484096,-0.0244799566376461,-1583199200,74.28614510716592,-10.441854435713072,-23.777882997834933,5.407463319814243,86594017.66028583,64.73616537766361,0.0,-0.7662128740847707,-1,True,False,False,False,False
2020-03-20,154.82000732421875,158.25999450683594,145.6699981689453,146.8300018310547,144.73851013183594,18692100,155.05147705078124,175.55665969848633,190.40080841064457,164.44326945013907,176.1099583713629,-11.666688921223823,-7.676322788735133,-3.99036613248869,39.573191848614506,139.8000030517578,194.4900054931641,18.79922347303303,15.7582992667586,175.55665969848633,208.41506460166667,142.69825479530598,13.422342572893422,0.0253905865164916,7272600,188.44148937945292,-4.891300301260015,-27.997146745814405,16.429202451590168,4877059.808089731,149.6440336401088,0.0,-3.5599296767865107,-1,False,False,False,True,False
2020-03-20,87.63999938964844,95.4000015258789,85.15799713134766,85.50599670410156,85.50599670410156,141427500,88.43000030517578,129.8599994659424,131.13987945556642,107.95075540363992,123.13769597590073,-15.18694057226081,-5.432491546254832,-9.754449026005975,30.32722964113097,70.10199737548828,161.39599609375,16.897060835342415,9.188303667488992,129.8599994659424,189.12354176816743,70.59645716371733,14.3101441519601,0.1838768060460658,595379500,131.81704756732006,-23.710641858624214,-52.45327599277514,29.631771151112527,26269484.468362793,56.87778410489851,0.0,-0.0257262812874525,-1,False,False,True,False,False
2020-03-20,41.95000076293945,42.06999969482422,37.5099983215332,38.29999923706055,35.68281936645508,51513500,42.40759048461914,48.948848724365234,51.69453842163086,45.39958262393897,48.52139165439903,-3.1218090304600636,-1.7248128813344703,-1.3969961491255931,32.93929570917352,37.5099983215332,59.0,-11.51666933582209,2.51977987420601,48.948848724365234,58.579387889262186,39.31830955946828,4.635401317051479,-0.0673353997188906,-142701400,52.0220655675004,-10.524061227971648,-29.342176846564872,4.815269582448475,8594411.56185993,43.63386922791411,0.0,-8.438933052523678,-1,False,True,False,False,False
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.77274703979492,401693200,62.631795501708986,68.74098224639893,74.61983055114746,65.50093647536801,69.38852195987424,-3.887585484506232,-2.746713570749205,-1.1408719137570271,43.66128213349979,57.0,76.0,8.022248444461441,12.424394436060489,68.74098224639893,79.27398087847246,58.2079836143254,4.836315972464425,-0.0076621287408477,-1984892400,74.54243817722322,-1.3898486276811006,-23.577903048696093,5.2664993160367635,76377087.38113324,63.11985882694364,0.0,-6.348545119832815,-1,True,False,False,False,False
2020-03-20,34.84000015258789,35.18000030517578,31.559999465942383,32.7400016784668,28.654726028442383,76534600,30.977563095092773,40.29341173171997,49.57822422027588,35.25346800860128,41.10341277789619,-5.849944769294915,-4.741820036982258,-1.1081247323126568,26.615325479260164,31.229999542236328,54.150001525878906,-4.78250984756025,-6.503509748332675,40.29341173171997,54.70557657359735,25.881246889842593,5.942702020917618,0.0395530244708079,-588873600,47.03910363445969,-7.39645414356338,-42.48246603007213,7.206082420938688,15706336.268394817,31.948116649227853,0.0,-4.908507378559723,-1,False,False,False,False,True
2020-03-23,86.72000122070312,88.4000015258789,82.0999984741211,86.85800170898438,86.85800170898438,82272500,83.66640014648438,125.12529945373537,130.88143936157226,104.49771560371094,120.3501626965082,-15.852447092797249,-7.383381351456028,-8.469065741341222,20.478184359046637,70.10199737548828,153.3040008544922,16.87295938931415,12.038764217575888,125.12529945373537,182.55738272992252,67.69321617754818,13.46200180053711,-0.0002572628128745,513107000,129.88311197903406,-21.786617155111745,-52.54939059257533,28.716041638093586,27603153.646296542,72.42053258940359,0.0,1.581181504218354,1,False,False,True,False,False
2020-03-23,38.7599983215332,38.88999938964844,36.27000045776367,37.560001373291016,34.99338912963867,44978500,40.51257934570312,47.95628623962402,51.404277877807615,43.904695968941446,47.57038629973652,-3.665690330795073,-2.0042121111595894,-1.6614782196354834,24.751467446827164,36.27000045776367,59.0,-8.50246073693413,-5.522857693314677,47.95628623962402,58.7507136927942,37.16185878645384,4.447046007428851,-0.0843893305252367,-187679900,50.90201093082818,-20.982067207045606,-35.746074491532895,5.397213726585089,9607747.977515202,40.13877992972227,0.0,-1.9321069608768893,-1,False,True,False,False,False
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,55.56665802001953,336752800,60.21813812255859,67.70317916870117,74.25710250854492,64.15813810066446,68.45402011394243,-4.295882013277975,-2.9748879535006107,-1.3209940597773642,33.860716093563155,53.15250015258789,75.8499984741211,-1.1960682116056744,5.882639631694487,67.70317916870117,78.67161563894392,56.73474269845842,4.795065743582589,-0.0634854511983281,-2321645200,73.48144793209984,-17.530658977392775,-26.772063095560497,5.484218235121376,71731267.25912781,63.699748134435794,0.0,-2.1244154680941874,-1,True,False,False,False,False
2020-03-23,141.3300018310547,143.35000610351562,133.92999267578125,135.74000549316406,133.8064727783203,30344100,149.33409423828124,172.50180435180664,189.51732666015624,161.41176801655396,173.7861473906572,-12.374379374103228,-8.474396015232871,-3.899983358870356,33.31624135761673,133.92999267578125,194.4900054931641,9.029999743315312,13.27774993926988,172.50180435180664,204.8640807352487,140.13952796836455,13.512951442173556,-0.0355992967678651,-23071500,189.25222757847752,-16.49320299972137,-29.682475659289132,16.18113819172105,4469555.859767163,156.26232315314084,1.0,-7.5529569452926655,-1,False,False,False,True,False
2020-03-23,32.529998779296875,32.70000076293945,30.11000061035156,31.450000762939453,27.525691986083984,56952500,30.03582611083984,39.13855800628662,48.95663932800293,34.238276934730685,40.18128783349221,-5.943010898761528,-4.96344498344479,-0.9795659153167388,20.325624259285092,30.11000061035156,52.47999954223633,-11.235921862623975,-8.601093047148956,39.13855800628662,53.38537069973995,24.89174531283329,5.732142584664479,-0.0490850737855972,-645826100,45.816522148446246,-14.11331991313075,-44.630475208500044,7.123406346726666,15492359.308017297,32.550935289101176,1.0,-3.9401320439697463,-1,False,False,False,False,True
2020-03-24,34.41999816894531,36.16999816894531,33.33000183105469,35.439998626708984,31.017820358276367,61835600,29.503691101074217,38.04847049713135,48.303327865600586,33.205571558015805,39.24383628923975,-6.038264731223947,-5.159358166508137,-0.8789065647158099,21.08938969506083,30.11000061035156,50.70000076293945,-11.552564808503703,-9.190332172895976,38.04847049713135,52.34896679177221,23.74797420249048,5.808080673217772,-0.0394013204396974,-707661700,45.41442545672754,-8.814161193199944,-44.19801478521243,7.1502481473204345,14884654.814090624,35.17424489438629,1.0,12.686795935803818,1,False,False,False,False,True
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,61.14140701293945,287531200,59.33450088500977,66.78920402526856,73.83843017578126,62.83637193441139,67.49940069957778,-4.663028765166381,-3.239086765456084,-1.423941999710297,34.602440526712996,53.15250015258789,74.88749694824219,10.636228862020976,5.820803031625576,66.78920402526856,78.61520796202251,54.96320008851462,4.949192592075893,-0.0212441546809418,-2609176400,72.82543733533339,-7.365504147083046,-24.75349110728985,5.913001968376971,70044023.08003311,61.437014775982995,0.0,10.032543240069348,1,True,False,False,False,False
2020-03-24,95.45999908447266,102.73799896240234,94.8000030517578,101.0,101.0,114476000,83.23520050048828,121.13029975891114,130.69323944091798,101.7839134660607,117.86926188261754,-16.08534841655684,-9.077194499724271,-7.008153916832567,21.195060706674568,70.10199737548828,149.14999389648438,20.13894333412835,17.96965451959497,121.13029975891114,177.4741952138829,64.7864043039394,13.99928719656808,0.0158118150421835,627583000,130.0285046981632,-2.4220889202359097,-47.91374087124377,28.17194772748587,27367274.630610157,114.49996712749812,1.0,16.281744931685218,1,False,False,True,False,False
2020-03-24,144.83999633789062,155.25,143.5800018310547,154.52999877929688,152.32879638671875,24488300,146.12644958496094,169.3942108154297,188.38902099609376,157.16479951836416,170.82469001196557,-13.65989049360141,-9.254392687006945,-4.405497806594466,32.2541950086963,133.92999267578125,191.9199981689453,-0.2039627994026497,9.208420138981896,169.3942108154297,204.1224251455728,134.66599648528657,14.229943411690853,-0.0755295694529266,-47559800,186.3515587976224,-10.703230537965435,-31.71687901397301,17.364107165071555,5102774.084428054,170.56459686668325,0.0,13.84262152929232,1,False,False,False,True,False
2020-03-24,41.220001220703125,41.400001525878906,38.83000183105469,39.45000076293945,36.75424575805664,49096200,39.07781295776367,46.99759635925293,51.08194206237793,42.53372568597179,46.63875687972927,-4.105031193757483,-2.336507755086686,-1.768523438670797,23.918611992992396,36.27000045776367,58.16999816894531,-5.616415986955178,-8.545182019903802,46.99759635925293,58.82573493202059,35.169457786485275,4.388600758143833,-0.0193210696087688,-236776100,50.43219805876667,-17.012816490565676,-35.397440336888295,5.914069286383829,9781402.471472131,29.205262519297797,1.0,5.031969386830726,1,False,True,False,False,False
2020-03-25,109.0500030517578,111.4000015258789,102.22200012207033,107.8499984741211,107.8499984741211,106113500,86.22720031738281,118.18120002746582,130.80063949584962,101.66331139435906,116.61968692834957,-14.95637553399051,-10.478825283090789,-4.477550250899723,29.85797613988089,70.10199737548828,141.39999389648438,39.08764799156528,25.366516905002587,118.18120002746582,172.0843199958253,64.27808005910634,14.29314477103097,0.1628174493168521,733696500,129.4682391859698,17.387260489641477,-36.86789551894306,26.951559984179735,27419624.638443887,103.11549478361422,1.0,6.782176707050591,1,False,False,True,False,False
2020-03-25,159.32000732421875,168.17999267578125,153.5800018310547,161.77999877929688,159.4755401611328,20619600,145.46401672363282,167.7248336791992,187.6209243774414,156.42079903657256,169.45462381750283,-13.033824780930274,-10.135492248325836,-2.898332532604437,36.84141232708894,133.92999267578125,185.9900054931641,31.727542624748285,13.517859856220312,167.7248336791992,202.3592012540387,133.09046610435968,14.913600376674111,0.1384262152929232,-26940200,184.57629237157647,-2.1280800965795765,-17.97770884585178,17.317183787419765,5253381.505969578,137.0937750002284,0.0,4.691656432622593,1,False,False,False,True,False
2020-03-25,40.630001068115234,43.45000076293945,39.90999984741211,41.61000061035156,38.76663589477539,42511700,37.63745880126953,46.165277290344235,50.791313858032225,41.644574927830995,45.906570870716486,-4.261995942885491,-2.6902124428208456,-1.5717835000646456,21.77768279720445,36.27000045776367,55.90999984741211,2.211165985856355,-3.9692369126776534,46.165277290344235,58.430936864237594,33.89961771645088,4.598765509469168,0.0503196938683072,-194264400,49.66654888673296,-16.384038748895012,-31.17263274026203,6.132829786946678,10177186.635209892,34.0908199611808,0.0,5.475258967265373,1,False,True,False,False,False
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.80458831787109,303602000,59.03830490112305,66.27903232574462,73.5277938079834,62.57560810033879,67.02843820427124,-4.452830103932449,-3.5238751653981435,-0.9289549385343054,37.30455541601667,53.15250015258789,72.70500183105469,36.755960607957704,15.39870708612433,66.27903232574462,78.15777524026,54.40028941122925,5.046658379690988,0.1003254324006934,-2305574400,72.60427144085864,-2.3649368731871068,-14.301572260830596,5.939371457257685,68116573.84276953,56.80903824433576,0.0,-0.5508847629186686,-1,True,False,False,False,False
2020-03-25,36.5099983215332,38.59000015258789,35.18000030517578,37.290000915527344,32.63698196411133,56607700,29.263879776000977,37.22751340866089,47.73055805206299,32.86899445036359,38.634501775835055,-5.765507325471468,-5.3351394794513,-0.4303678460201681,27.177402984733604,30.11000061035156,49.0099983215332,4.409032254478673,-6.126484805549669,37.22751340866089,51.13852213709891,23.31650468022287,6.0045982088361445,0.1268679593580381,-651054000,44.87506355943653,-3.721827618409468,-34.612549018661774,6.955504364219009,14547165.429959362,27.401852605358357,0.0,5.2201011777506245,1,False,False,False,False,True
2020-03-26,162.0800018310547,169.52999877929688,161.7899932861328,168.8800048828125,166.47439575195312,17062900,148.08612365722655,166.4714454650879,186.96505157470705,156.89075920958183,168.7154324355495,-11.824673225967672,-10.715158754846724,-1.1095144711209477,41.6622586617297,133.92999267578125,182.6100006103516,49.06942219734126,26.864334007562295,166.4714454650879,200.34918998895225,132.59370094122357,15.2024895804269,0.0469165643262259,-9877300,183.2697908238252,8.957424367794719,-13.583675852038525,16.93887226193216,5129043.221670412,156.06134697751153,1.0,4.388670252346372,1,False,False,False,True,False
2020-03-26,37.5,39.560001373291016,36.720001220703125,38.81999969482422,33.976070404052734,46722000,29.993813705444335,36.539589977264406,47.17878200531006,32.83330022170939,38.19024104904071,-5.356940827331314,-5.421213048655334,0.0642722213240194,32.553061927568706,30.11000061035156,46.2599983215332,13.370273332174811,2.0755802593832597,36.539589977264406,49.89118292026036,23.187997034268452,6.131050791059219,0.0522010117775062,-604332000,44.35660218762383,12.59057620561006,-29.654779622487183,6.675796471497977,13444499.056178272,30.47619202618376,1.0,4.102978766277809,1,False,False,False,False,True
2020-03-26,109.47799682617188,112.0,102.4499969482422,105.63200378417967,105.63200378417967,86903500,93.34839935302736,115.78570022583008,130.85819946289064,102.61510940663014,115.9700803761845,-13.354970969554358,-11.374335333270732,-1.9806356362836264,34.96583746329647,70.10199737548828,133.60000610351562,52.94398572267966,37.39019234945776,115.78570022583008,166.84014932533518,64.73125112632499,14.400002070835658,0.0678217670705059,820600000,128.73858038483306,49.28574491143147,-30.758858322001416,25.527224549752543,26527349.74814724,114.45022169940646,1.0,-2.0565551426258377,-1,False,False,True,False,False
2020-03-26,42.84000015258789,45.27000045776367,42.45000076293945,44.290000915527344,41.26350784301758,37821700,37.033739471435545,45.44373683929443,50.52985061645508,41.20181507659167,45.37768679842456,-4.175871721832884,-3.004569142833775,-1.171302578999109,28.20970649751031,36.27000045776367,53.79999923706055,12.71199345519129,3.10224781803082,45.44373683929443,57.66534430748171,33.22212937110715,4.81280381338937,0.0547525896726537,-156442700,49.176528023742954,-7.224075266292418,-27.12688371376608,6.11080373409364,9816891.400592474,36.47070990083084,0.0,6.440775400319665,1,False,True,False,False,False
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,64.00431060791016,252087200,58.981343841552736,65.69543018341065,73.17765968322755,62.30314351842068,66.56741228676012,-4.264268768339434,-3.7096661531050046,-0.5546026152344297,38.79645002935153,53.15250015258789,71.61000061035156,39.13610795753289,28.84276580917052,65.69543018341065,77.43823545621532,53.95262491060598,5.151509148733957,-0.0055088476291866,-2557661600,72.09111164392239,-0.4662107135047222,-16.10456040675996,5.871402636402337,63312662.00265739,62.906166832458766,0.0,5.2623040111902775,1,True,False,False,False,False
2020-03-27,37.130001068115234,37.68000030517578,36.20000076293945,36.95000076293945,32.33940505981445,51558600,30.76225814819336,36.05821886062622,46.664141731262205,33.00911101899298,37.87808026052308,-4.868969241530095,-5.40835860439053,0.5393893628604349,37.629009052426454,30.11000061035156,46.2599983215332,23.938516047122754,13.90594054459208,36.05821886062622,49.02617499074776,23.09026273050468,6.126331465584889,0.041029787662778,-552773400,44.14166803418433,12.750519580107756,-22.079475125704327,6.48397806506077,13485251.667509897,32.72717413934855,0.0,-4.8171119401820395,-1,False,False,False,False,True
2020-03-27,43.65999984741211,44.02999877929688,42.400001525878906,42.810001373291016,39.884647369384766,23297900,37.49211959838867,44.97033615112305,50.32072608947754,41.21130627142642,45.072932801727745,-3.861626530301322,-3.238829658633597,-0.6227968716677252,34.92802344422613,36.27000045776367,53.79999923706055,28.48549762109108,14.469552354046238,44.97033615112305,57.06233442524954,32.87833787699656,4.8287168230329245,0.0644077540031966,-133144800,48.375406412084985,5.880949745075781,-18.662980063710226,6.045999137063245,9667085.892487817,39.24085252960949,0.0,-3.341597808113006,-1,False,True,False,False,False
2020-03-27,161.0800018310547,167.10000610351562,158.14999389648438,161.55999755859375,159.2586669921875,14950700,151.3647430419922,165.9228729248047,186.43498138427736,158.36516483148512,168.54942971824607,-10.184264886760957,-10.937061649070914,0.7527967623099574,45.022512142023096,133.92999267578125,182.6100006103516,66.85373412410706,49.2168996487322,165.9228729248047,199.4053942702862,132.4403515793232,14.88292694091797,0.0438867025234637,5073400,182.28283610007833,10.922811204213856,-6.182985411327502,16.741260672740758,5139631.126688091,169.0224808809885,0.0,-4.334437573521555,-1,False,False,False,True,False
